"Competition_Name","Gender","Country","Season_End_Year","Squad","Team_or_Opponent","Rk","MP_Home","W_Home","D_Home","L_Home","GF_Home","GA_Home","GD_Home","Pts_Home","Pts_per_MP_Home","xG_Home","xGA_Home","xGD_Home","xGD_per_90_Home","MP_Away","W_Away","D_Away","L_Away","GF_Away","GA_Away","GD_Away","Pts_Away","Pts_per_MP_Away","xG_Away","xGA_Away","xGD_Away","xGD_per_90_Away"
"Serie B","M","ITA",2020,"Ascoli","team","14","19","9","5","5","29","24","+5","32","1.68","24.7","28.1","-3.4","-0.18","19","4","2","13","21","34","-13","14","0.74","22.5","34.4","-11.9","-0.63"
"Serie B","M","ITA",2020,"Benevento","team","1","19","14","4","1","39","9","+30","46","2.42","37.0","16.6","+20.5","+1.08","19","12","4","3","28","18","+10","40","2.11","26.4","21.5","+4.9","+0.26"
"Serie B","M","ITA",2020,"Chievo","team","6","19","10","4","5","29","18","+11","34","1.79","33.2","20.6","+12.6","+0.67","19","4","10","5","19","20","-1","22","1.16","25.3","23.6","+1.7","+0.09"
"Serie B","M","ITA",2020,"Cittadella","team","5","19","7","4","8","23","26","-3","25","1.32","27.7","23.3","+4.3","+0.23","19","10","3","6","26","23","+3","33","1.74","24.7","22.9","+1.8","+0.09"
"Serie B","M","ITA",2020,"Cosenza","team","15","19","6","5","8","21","22","-1","23","1.21","27.3","21.6","+5.7","+0.30","19","6","5","8","29","27","+2","23","1.21","23.9","31.0","-7.1","-0.37"
"Serie B","M","ITA",2020,"Cremonese","team","12","19","7","6","6","22","19","+3","27","1.42","27.5","23.2","+4.3","+0.23","19","5","7","7","20","24","-4","22","1.16","24.3","26.1","-1.8","-0.09"
"Serie B","M","ITA",2020,"Crotone","team","2","19","12","5","2","33","14","+19","41","2.16","32.1","16.5","+15.6","+0.82","19","8","3","8","30","26","+4","27","1.42","33.0","26.2","+6.8","+0.36"
"Serie B","M","ITA",2020,"Empoli","team","7","19","7","8","4","26","23","+3","29","1.53","31.0","27.7","+3.2","+0.17","19","7","4","8","21","25","-4","25","1.32","23.2","30.3","-7.1","-0.37"
"Serie B","M","ITA",2020,"Frosinone","team","8","19","10","5","4","29","18","+11","35","1.84","36.2","20.6","+15.6","+0.82","19","4","7","8","12","20","-8","19","1.00","25.3","23.0","+2.2","+0.12"
"Serie B","M","ITA",2020,"Juve Stabia","team","19","19","9","3","7","30","29","+1","30","1.58","27.2","30.2","-3.0","-0.16","19","2","5","12","17","34","-17","11","0.58","23.5","36.4","-12.9","-0.68"
"Serie B","M","ITA",2020,"Livorno","team","20","19","3","2","14","19","42","-23","11","0.58","23.3","39.3","-16.0","-0.84","19","2","4","13","11","25","-14","10","0.53","18.6","27.1","-8.5","-0.45"
"Serie B","M","ITA",2020,"Perugia","team","16","19","7","5","7","19","19","0","26","1.37","25.7","26.4","-0.7","-0.04","19","5","4","10","19","30","-11","19","1.00","21.7","33.9","-12.2","-0.64"
"Serie B","M","ITA",2020,"Pescara","team","17","19","7","8","4","31","23","+8","29","1.53","29.6","21.6","+8.0","+0.42","19","5","1","13","17","32","-15","16","0.84","20.5","30.6","-10.1","-0.53"
"Serie B","M","ITA",2020,"Pisa","team","9","19","10","5","4","28","20","+8","35","1.84","21.9","27.2","-5.3","-0.28","19","4","7","8","21","25","-4","19","1.00","20.2","32.7","-12.5","-0.66"
"Serie B","M","ITA",2020,"Pordenone","team","4","19","11","5","3","25","12","+13","38","2.00","24.0","22.9","+1.1","+0.06","19","5","5","9","23","34","-11","20","1.05","26.3","28.4","-2.2","-0.11"
"Serie B","M","ITA",2020,"Salernitana","team","10","19","10","6","3","35","23","+12","36","1.89","30.3","23.5","+6.9","+0.36","19","4","4","11","18","27","-9","16","0.84","19.2","27.7","-8.6","-0.45"
"Serie B","M","ITA",2020,"Spezia","team","3","19","10","4","5","30","18","+12","34","1.79","29.9","19.4","+10.5","+0.55","19","7","6","6","24","22","+2","27","1.42","23.2","18.2","+5.0","+0.26"
"Serie B","M","ITA",2020,"Trapani","team","18","19","8","6","5","27","20","+7","30","1.58","26.9","20.6","+6.2","+0.33","19","3","7","9","21","40","-19","16","0.84","26.2","40.8","-14.5","-0.76"
"Serie B","M","ITA",2020,"Venezia","team","11","19","5","6","8","18","24","-6","21","1.11","23.3","28.6","-5.3","-0.28","19","7","8","4","19","16","+3","29","1.53","26.3","23.2","+3.1","+0.16"
"Serie B","M","ITA",2020,"Virtus Entella","team","13","19","8","6","5","21","18","+3","30","1.58","28.1","20.7","+7.4","+0.39","19","4","6","9","25","32","-7","18","0.95","24.7","28.9","-4.2","-0.22"
