"Competition_Name","Gender","Country","Season_End_Year","Squad","Team_or_Opponent","Rk","MP_Home","W_Home","D_Home","L_Home","GF_Home","GA_Home","GD_Home","Pts_Home","Pts_per_MP_Home","xG_Home","xGA_Home","xGD_Home","xGD_per_90_Home","MP_Away","W_Away","D_Away","L_Away","GF_Away","GA_Away","GD_Away","Pts_Away","Pts_per_MP_Away","xG_Away","xGA_Away","xGD_Away","xGD_per_90_Away"
"FA Women's Super League","F","ENG",2022,"Arsenal","team","2","11","10","1","0","40","6","+34","31","2.82","23.8","7.0","+16.8","+1.53","11","7","3","1","25","4","+21","24","2.18","16.1","6.7","+9.4","+0.85"
"FA Women's Super League","F","ENG",2022,"Aston Villa","team","9","11","1","2","8","5","17","-12","5","0.45","7.5","16.0","-8.5","-0.77","11","5","1","5","8","23","-15","16","1.45","5.8","14.1","-8.3","-0.75"
"FA Women's Super League","F","ENG",2022,"Birmingham City","team","12","11","1","1","9","5","20","-15","4","0.36","6.3","19.4","-13.1","-1.19","11","2","1","8","10","31","-21","7","0.64","5.6","18.5","-12.9","-1.17"
"FA Women's Super League","F","ENG",2022,"Brighton","team","7","11","4","2","5","11","18","-7","14","1.27","8.4","11.2","-2.7","-0.25","11","4","0","7","13","20","-7","12","1.09","8.2","14.4","-6.2","-0.56"
"FA Women's Super League","F","ENG",2022,"Chelsea","team","1","11","10","1","0","29","4","+25","31","2.82","22.3","3.5","+18.8","+1.71","11","8","1","2","33","7","+26","25","2.27","21.3","6.4","+14.8","+1.35"
"FA Women's Super League","F","ENG",2022,"Everton","team","10","11","2","3","6","11","22","-11","9","0.82","10.7","15.6","-4.8","-0.44","11","3","2","6","7","19","-12","11","1.00","10.2","11.8","-1.6","-0.14"
"FA Women's Super League","F","ENG",2022,"Leicester City","team","11","11","3","1","7","9","26","-17","10","0.91","6.6","19.1","-12.5","-1.14","11","1","0","10","5","27","-22","3","0.27","9.0","17.2","-8.2","-0.75"
"FA Women's Super League","F","ENG",2022,"Manchester City","team","3","11","7","1","3","31","11","+20","22","2.00","23.5","4.6","+18.9","+1.71","11","8","1","2","29","11","+18","25","2.27","18.4","8.9","+9.5","+0.86"
"FA Women's Super League","F","ENG",2022,"Manchester Utd","team","4","11","8","1","2","29","11","+18","25","2.27","15.7","10.0","+5.7","+0.52","11","4","5","2","16","11","+5","17","1.55","14.1","10.1","+3.9","+0.36"
"FA Women's Super League","F","ENG",2022,"Reading","team","8","11","5","1","5","12","18","-6","16","1.45","8.9","14.9","-6.0","-0.54","11","2","3","6","9","22","-13","9","0.82","8.4","20.4","-11.9","-1.08"
"FA Women's Super League","F","ENG",2022,"Tottenham","team","5","11","5","3","3","12","8","+4","18","1.64","11.2","7.3","+3.9","+0.35","11","4","2","5","12","15","-3","14","1.27","13.1","10.7","+2.4","+0.22"
"FA Women's Super League","F","ENG",2022,"West Ham","team","6","11","3","4","4","14","15","-1","13","1.18","10.6","10.2","+0.4","+0.04","11","4","2","5","9","18","-9","14","1.27","8.5","16.4","-7.9","-0.71"
