"Competition_Name","Gender","Country","Season_End_Year","Squad","Team_or_Opponent","Rk","MP_Home","W_Home","D_Home","L_Home","GF_Home","GA_Home","GD_Home","Pts_Home","Pts_per_MP_Home","xG_Home","xGA_Home","xGD_Home","xGD_per_90_Home","MP_Away","W_Away","D_Away","L_Away","GF_Away","GA_Away","GD_Away","Pts_Away","Pts_per_MP_Away","xG_Away","xGA_Away","xGD_Away","xGD_per_90_Away"
"2. Fußball-Bundesliga","M","GER",2020,"Arminia","team","1","17","9","7","1","32","12","+20","34","2.00","26.4","17.9","+8.5","+0.50","17","9","7","1","33","18","+15","34","2.00","27.2","25.2","+2.0","+0.12"
"2. Fußball-Bundesliga","M","GER",2020,"Bochum","team","8","17","6","8","3","37","30","+7","26","1.53","29.7","27.5","+2.2","+0.13","17","5","5","7","16","21","-5","20","1.18","19.0","25.8","-6.8","-0.40"
"2. Fußball-Bundesliga","M","GER",2020,"Darmstadt 98","team","5","17","7","9","1","29","18","+11","30","1.76","28.1","25.9","+2.2","+0.13","17","6","4","7","19","25","-6","22","1.29","18.3","26.1","-7.8","-0.46"
"2. Fußball-Bundesliga","M","GER",2020,"Dresden","team","18","17","5","4","8","19","24","-5","19","1.12","20.7","22.5","-1.8","-0.11","17","3","4","10","13","34","-21","13","0.76","17.8","31.3","-13.4","-0.79"
"2. Fußball-Bundesliga","M","GER",2020,"Erzgebirge Aue","team","7","17","11","3","3","32","18","+14","36","2.12","25.4","26.3","-0.8","-0.05","17","2","5","10","14","30","-16","11","0.65","20.2","31.7","-11.5","-0.68"
"2. Fußball-Bundesliga","M","GER",2020,"Greuther Fürth","team","9","17","7","3","7","23","23","0","24","1.41","27.0","27.5","-0.4","-0.02","17","4","8","5","23","22","+1","20","1.18","22.9","32.0","-9.1","-0.53"
"2. Fußball-Bundesliga","M","GER",2020,"Hamburger SV","team","4","17","10","4","3","35","20","+15","34","2.00","34.9","19.5","+15.3","+0.90","17","4","8","5","27","26","+1","20","1.18","31.3","21.5","+9.8","+0.58"
"2. Fußball-Bundesliga","M","GER",2020,"Hannover 96","team","6","17","6","8","3","27","21","+6","26","1.53","27.8","21.9","+5.9","+0.34","17","7","1","9","27","28","-1","22","1.29","23.3","25.0","-1.7","-0.10"
"2. Fußball-Bundesliga","M","GER",2020,"Heidenheim","team","3","17","11","4","2","32","13","+19","37","2.18","30.5","21.7","+8.8","+0.52","17","4","6","7","13","23","-10","18","1.06","21.4","24.4","-3.0","-0.17"
"2. Fußball-Bundesliga","M","GER",2020,"Holstein Kiel","team","11","17","5","6","6","23","24","-1","21","1.24","29.3","27.8","+1.5","+0.09","17","6","4","7","30","32","-2","22","1.29","29.8","28.9","+0.9","+0.05"
"2. Fußball-Bundesliga","M","GER",2020,"Jahn R'burg","team","12","17","8","4","5","29","24","+5","28","1.65","26.2","23.0","+3.2","+0.19","17","3","6","8","21","32","-11","15","0.88","22.9","29.8","-6.9","-0.40"
"2. Fußball-Bundesliga","M","GER",2020,"Karlsruher","team","15","17","5","7","5","26","27","-1","22","1.29","29.2","25.6","+3.6","+0.21","17","3","6","8","19","29","-10","15","0.88","18.7","31.3","-12.6","-0.74"
"2. Fußball-Bundesliga","M","GER",2020,"Nürnberg","team","16","17","3","7","7","15","31","-16","16","0.94","19.8","22.2","-2.4","-0.14","17","5","6","6","30","27","+3","21","1.24","28.5","26.3","+2.2","+0.13"
"2. Fußball-Bundesliga","M","GER",2020,"Osnabrück","team","13","17","6","4","7","26","25","+1","22","1.29","30.2","24.0","+6.2","+0.37","17","3","9","5","20","23","-3","18","1.06","22.6","30.2","-7.6","-0.45"
"2. Fußball-Bundesliga","M","GER",2020,"Sandhausen","team","10","17","5","8","4","20","19","+1","23","1.35","27.5","22.4","+5.1","+0.30","17","5","5","7","23","26","-3","20","1.18","27.7","26.1","+1.5","+0.09"
"2. Fußball-Bundesliga","M","GER",2020,"St. Pauli","team","14","17","8","6","3","24","14","+10","30","1.76","29.3","21.4","+7.9","+0.47","17","1","6","10","17","36","-19","9","0.53","19.0","30.9","-11.8","-0.70"
"2. Fußball-Bundesliga","M","GER",2020,"Stuttgart","team","2","17","12","2","3","36","15","+21","38","2.24","36.4","16.4","+20.0","+1.18","17","5","5","7","26","26","0","20","1.18","36.0","25.5","+10.5","+0.62"
"2. Fußball-Bundesliga","M","GER",2020,"Wehen","team","17","17","4","4","9","20","38","-18","16","0.94","25.8","34.5","-8.7","-0.51","17","5","3","9","25","27","-2","18","1.06","21.3","32.4","-11.1","-0.65"
