"Competition_Name","Gender","Country","Season_End_Year","Squad","Team_or_Opponent","Rk","MP_Home","W_Home","D_Home","L_Home","GF_Home","GA_Home","GD_Home","Pts_Home","Pts_per_MP_Home","xG_Home","xGA_Home","xGD_Home","xGD_per_90_Home","MP_Away","W_Away","D_Away","L_Away","GF_Away","GA_Away","GD_Away","Pts_Away","Pts_per_MP_Away","xG_Away","xGA_Away","xGD_Away","xGD_per_90_Away"
"Serie B","M","ITA",2021,"Ascoli","team","16","19","8","5","6","18","19","-1","29","1.53","22.0","29.9","-7.9","-0.42","19","3","6","10","19","29","-10","15","0.79","21.7","28.4","-6.8","-0.36"
"Serie B","M","ITA",2021,"Brescia","team","7","19","9","5","5","36","27","+9","32","1.68","29.9","30.4","-0.4","-0.02","19","6","6","7","25","26","-1","24","1.26","21.1","30.8","-9.8","-0.51"
"Serie B","M","ITA",2021,"Chievo","team","8","19","10","5","4","29","14","+15","35","1.84","26.9","15.7","+11.3","+0.59","19","4","9","6","21","23","-2","21","1.11","28.6","22.5","+6.1","+0.32"
"Serie B","M","ITA",2021,"Cittadella","team","6","19","9","7","3","25","14","+11","34","1.79","22.7","22.4","+0.3","+0.02","19","6","5","8","23","21","+2","23","1.21","25.9","24.8","+1.1","+0.06"
"Serie B","M","ITA",2021,"Cosenza","team","17","19","3","9","7","15","20","-5","18","0.95","23.3","30.6","-7.2","-0.38","19","3","8","8","14","27","-13","17","0.89","18.3","31.7","-13.4","-0.70"
"Serie B","M","ITA",2021,"Cremonese","team","13","19","7","6","6","27","22","+5","27","1.42","29.3","23.5","+5.9","+0.31","19","5","6","8","19","22","-3","21","1.11","25.3","18.9","+6.3","+0.33"
"Serie B","M","ITA",2021,"Empoli","team","1","19","11","8","0","38","15","+23","41","2.16","35.3","19.2","+16.1","+0.85","19","8","8","3","30","20","+10","32","1.68","29.3","23.8","+5.6","+0.29"
"Serie B","M","ITA",2021,"Frosinone","team","10","19","4","9","6","16","21","-5","21","1.11","27.8","20.1","+7.7","+0.40","19","8","5","6","22","21","+1","29","1.53","23.2","22.6","+0.5","+0.03"
"Serie B","M","ITA",2021,"Lecce","team","4","19","6","9","4","36","28","+8","27","1.42","30.4","18.1","+12.2","+0.64","19","10","5","4","32","19","+13","35","1.84","33.9","28.5","+5.4","+0.28"
"Serie B","M","ITA",2021,"Monza","team","3","19","9","6","4","27","16","+11","33","1.74","34.4","18.4","+16.1","+0.85","19","8","7","4","24","17","+7","31","1.63","26.4","21.6","+4.9","+0.26"
"Serie B","M","ITA",2021,"Pescara","team","19","19","4","5","10","18","29","-11","17","0.89","21.8","24.9","-3.0","-0.16","19","3","6","10","11","31","-20","15","0.79","18.5","26.5","-8.0","-0.42"
"Serie B","M","ITA",2021,"Pisa","team","14","19","7","10","2","26","19","+7","31","1.63","30.0","20.6","+9.4","+0.50","19","4","5","10","28","40","-12","17","0.89","26.7","30.8","-4.1","-0.22"
"Serie B","M","ITA",2021,"Pordenone","team","15","19","5","10","4","27","19","+8","25","1.32","24.1","22.1","+2.0","+0.11","19","5","5","9","13","20","-7","20","1.05","22.8","19.7","+3.1","+0.16"
"Serie B","M","ITA",2021,"Reggiana","team","18","19","6","5","8","19","23","-4","23","1.21","19.2","27.4","-8.2","-0.43","19","3","2","14","12","34","-22","11","0.58","15.6","28.1","-12.5","-0.69"
"Serie B","M","ITA",2021,"SPAL","team","9","19","8","6","5","25","19","+6","30","1.58","25.5","21.6","+3.8","+0.20","19","6","8","5","19","23","-4","26","1.37","18.1","28.5","-10.5","-0.55"
"Serie B","M","ITA",2021,"Salernitana","team","2","19","11","6","2","26","13","+13","39","2.05","22.2","20.9","+1.3","+0.07","19","8","6","5","20","21","-1","30","1.58","18.7","26.7","-8.0","-0.42"
"Serie B","M","ITA",2021,"US Reggina","team","11","19","8","4","7","20","22","-2","28","1.47","25.8","22.4","+3.4","+0.18","19","4","10","5","22","23","-1","22","1.16","24.1","25.6","-1.5","-0.08"
"Serie B","M","ITA",2021,"Venezia","team","5","19","10","3","6","28","19","+9","33","1.74","31.4","18.1","+13.3","+0.70","19","5","11","3","25","20","+5","26","1.37","24.7","24.6","+0.1","+0.01"
"Serie B","M","ITA",2021,"Vicenza Virtus","team","12","19","5","9","5","22","24","-2","24","1.26","20.7","23.2","-2.5","-0.13","19","6","6","7","26","29","-3","24","1.26","21.6","25.6","-4.1","-0.22"
"Serie B","M","ITA",2021,"Virtus Entella","team","20","19","3","4","12","17","35","-18","13","0.68","22.2","29.8","-7.5","-0.40","19","1","7","11","13","29","-16","10","0.53","14.7","35.4","-20.6","-1.09"
