"Competition_Name","Gender","Country","Season_End_Year","Squad","Team_or_Opponent","Rk","MP_Home","W_Home","D_Home","L_Home","GF_Home","GA_Home","GD_Home","Pts_Home","Pts_per_MP_Home","xG_Home","xGA_Home","xGD_Home","xGD_per_90_Home","MP_Away","W_Away","D_Away","L_Away","GF_Away","GA_Away","GD_Away","Pts_Away","Pts_per_MP_Away","xG_Away","xGA_Away","xGD_Away","xGD_per_90_Away"
"Serie B","M","ITA",2019,"Ascoli","team","13","18","7","7","4","25","24","+1","28","1.56","25.5","24.5","+1.0","+0.05","18","3","6","9","15","32","-17","15","0.83","16.1","29.2","-13.1","-0.73"
"Serie B","M","ITA",2019,"Benevento","team","3","18","10","3","5","37","24","+13","33","1.83","30.0","17.0","+13.0","+0.72","18","7","6","5","24","21","+3","27","1.50","21.3","24.2","-2.9","-0.16"
"Serie B","M","ITA",2019,"Brescia","team","1","18","13","3","2","39","19","+20","42","2.33","32.7","20.5","+12.3","+0.68","18","5","10","3","30","23","+7","25","1.39","31.3","22.7","+8.6","+0.48"
"Serie B","M","ITA",2019,"Carpi","team","19","18","3","6","9","19","30","-11","15","0.83","25.3","31.8","-6.5","-0.36","18","4","2","12","20","37","-17","14","0.78","22.7","32.3","-9.6","-0.53"
"Serie B","M","ITA",2019,"Cittadella","team","7","18","9","5","4","38","20","+18","32","1.78","37.4","18.5","+18.9","+1.05","18","3","10","5","11","18","-7","19","1.06","18.1","28.3","-10.2","-0.57"
"Serie B","M","ITA",2019,"Cosenza","team","10","18","7","8","3","20","15","+5","29","1.61","28.5","17.4","+11.2","+0.66","18","4","5","9","14","27","-13","17","0.94","19.1","21.9","-2.8","-0.16"
"Serie B","M","ITA",2019,"Cremonese","team","9","18","9","6","3","19","6","+13","33","1.83","18.8","14.2","+4.6","+0.25","18","3","7","8","18","27","-9","16","0.89","16.6","26.6","-10.0","-0.56"
"Serie B","M","ITA",2019,"Crotone","team","12","18","6","8","4","24","18","+6","26","1.44","21.0","20.6","+0.4","+0.02","18","5","2","11","16","24","-8","17","0.94","22.6","27.5","-4.9","-0.27"
"Serie B","M","ITA",2019,"Foggia","team","17","18","8","8","2","31","23","+8","32","1.78","25.3","22.4","+2.9","+0.16","18","2","5","11","13","26","-13","11","0.61","18.2","26.6","-8.5","-0.47"
"Serie B","M","ITA",2019,"Hellas Verona","team","5","18","8","7","3","30","22","+8","31","1.72","32.0","21.2","+10.7","+0.60","18","5","6","7","19","24","-5","21","1.17","20.6","22.4","-1.8","-0.10"
"Serie B","M","ITA",2019,"Lecce","team","2","18","13","4","1","38","15","+23","43","2.39","27.9","18.3","+9.6","+0.53","18","6","5","7","28","30","-2","23","1.28","20.1","23.0","-2.9","-0.16"
"Serie B","M","ITA",2019,"Livorno","team","14","18","7","5","6","18","18","0","26","1.44","23.3","20.2","+3.0","+0.17","18","2","7","9","20","33","-13","13","0.72","21.8","29.7","-7.8","-0.44"
"Serie B","M","ITA",2019,"Padova","team","18","18","3","10","5","14","15","-1","19","1.06","20.3","19.7","+0.6","+0.03","18","2","6","10","22","34","-12","12","0.67","19.2","31.5","-12.4","-0.69"
"Serie B","M","ITA",2019,"Palermo","team","11","18","8","9","1","31","16","+15","33","1.83","28.8","18.6","+10.2","+0.57","18","8","6","4","26","22","+4","30","1.67","22.2","23.5","-1.3","-0.07"
"Serie B","M","ITA",2019,"Perugia","team","8","18","9","2","7","28","22","+6","29","1.61","29.5","20.7","+8.8","+0.49","18","5","6","7","21","27","-6","21","1.17","24.9","22.4","+2.5","+0.14"
"Serie B","M","ITA",2019,"Pescara","team","4","18","11","5","2","28","17","+11","38","2.11","25.0","26.0","-0.9","-0.05","18","3","8","7","22","29","-7","17","0.94","22.8","30.8","-8.0","-0.44"
"Serie B","M","ITA",2019,"Salernitana","team","16","18","8","3","7","26","25","+1","27","1.50","23.4","25.6","-2.2","-0.12","18","2","5","11","15","32","-17","11","0.61","18.2","26.9","-8.7","-0.48"
"Serie B","M","ITA",2019,"Spezia","team","6","18","10","5","3","31","18","+13","35","1.94","26.4","16.0","+10.4","+0.58","18","4","4","10","22","28","-6","16","0.89","24.2","28.9","-4.6","-0.26"
"Serie B","M","ITA",2019,"Venezia","team","15","18","6","8","4","22","22","0","26","1.44","24.4","21.7","+2.6","+0.15","18","2","6","10","13","24","-11","12","0.67","15.0","27.0","-12.0","-0.67"
