"Competition_Name","Gender","Country","Season_End_Year","Squad","Team_or_Opponent","Rk","MP_Home","W_Home","D_Home","L_Home","GF_Home","GA_Home","GD_Home","Pts_Home","Pts_per_MP_Home","xG_Home","xGA_Home","xGD_Home","xGD_per_90_Home","MP_Away","W_Away","D_Away","L_Away","GF_Away","GA_Away","GD_Away","Pts_Away","Pts_per_MP_Away","xG_Away","xGA_Away","xGD_Away","xGD_per_90_Away"
"Serie A","F","ITA",2022,"AS Roma","team","2","11","9","1","1","36","10","+26","28","2.55","27.8","8.2","+19.6","+1.78","11","8","2","1","24","8","+16","26","2.36","17.6","7.0","+10.6","+0.96"
"Serie A","F","ITA",2022,"ASD Calcio Pomigliano","team","9","11","3","2","6","10","19","-9","11","1.00","9.4","21.3","-11.9","-1.08","11","4","0","7","15","27","-12","12","1.09","14.8","21.6","-6.8","-0.61"
"Serie A","F","ITA",2022,"Empoli","team","8","11","3","3","5","14","21","-7","12","1.09","13.4","20.8","-7.4","-0.68","11","3","2","6","12","19","-7","11","1.00","13.4","14.3","-0.9","-0.08"
"Serie A","F","ITA",2022,"Fiorentina","team","7","11","4","1","6","26","23","+3","13","1.18","18.0","12.2","+5.9","+0.53","11","3","2","6","14","15","-1","11","1.00","17.8","9.2","+8.7","+0.79"
"Serie A","F","ITA",2022,"Hellas Verona","team","12","11","1","2","8","9","30","-21","5","0.45","6.3","22.9","-16.6","-1.51","11","0","0","11","5","40","-35","0","0.00","8.2","27.1","-18.9","-1.72"
"Serie A","F","ITA",2022,"Internazionale","team","5","11","6","2","3","20","14","+6","20","1.82","16.1","10.9","+5.2","+0.47","11","6","0","5","22","16","+6","18","1.64","19.4","17.3","+2.2","+0.20"
"Serie A","F","ITA",2022,"Juventus","team","1","11","9","2","0","31","8","+23","29","2.64","25.6","6.4","+19.2","+1.74","11","10","0","1","26","6","+20","30","2.73","23.8","8.5","+15.3","+1.39"
"Serie A","F","ITA",2022,"Lazio","team","11","11","2","1","8","13","34","-21","7","0.64","13.3","23.2","-9.9","-0.90","11","1","3","7","12","26","-14","6","0.55","8.6","26.0","-17.3","-1.58"
"Serie A","F","ITA",2022,"Milan","team","3","11","6","2","3","23","12","+11","20","1.82","25.3","8.4","+16.9","+1.54","11","8","2","1","28","7","+21","26","2.36","17.5","11.3","+6.1","+0.56"
"Serie A","F","ITA",2022,"Napoli","team","10","11","2","0","9","4","15","-11","6","0.55","8.5","18.3","-9.9","-0.90","11","3","4","4","13","15","-2","13","1.18","13.5","16.5","-3.0","-0.27"
"Serie A","F","ITA",2022,"Sampdoria","team","6","11","6","0","5","15","12","+3","18","1.64","13.9","17.5","-3.7","-0.33","11","4","1","6","14","29","-15","13","1.18","9.5","21.3","-11.8","-1.07"
"Serie A","F","ITA",2022,"Sassuolo","team","4","11","7","2","2","20","11","+9","23","2.09","16.0","11.4","+4.6","+0.42","11","6","2","3","24","13","+11","20","1.82","17.4","13.5","+3.9","+0.35"
