"Competition_Name","Gender","Country","Season_End_Year","Squad","Team_or_Opponent","Rk","MP_Home","W_Home","D_Home","L_Home","GF_Home","GA_Home","GD_Home","Pts_Home","Pts_per_MP_Home","xG_Home","xGA_Home","xGD_Home","xGD_per_90_Home","MP_Away","W_Away","D_Away","L_Away","GF_Away","GA_Away","GD_Away","Pts_Away","Pts_per_MP_Away","xG_Away","xGA_Away","xGD_Away","xGD_per_90_Away"
"EFL Championship","M","ENG",2023,"Birmingham City","team","17","23","7","6","10","24","24","0","27","1.17","23.5","26.1","-2.6","-0.11","23","7","5","11","23","34","-11","26","1.13","27.1","34.5","-7.4","-0.32"
"EFL Championship","M","ENG",2023,"Blackburn","team","7","23","13","4","6","27","19","+8","43","1.87","23.8","23.5","+0.3","+0.01","23","7","5","11","25","35","-10","26","1.13","22.8","29.8","-7.0","-0.30"
"EFL Championship","M","ENG",2023,"Blackpool","team","23","23","6","6","11","28","34","-6","24","1.04","25.3","35.1","-9.8","-0.43","23","5","5","13","20","38","-18","20","0.87","22.5","36.6","-14.1","-0.61"
"EFL Championship","M","ENG",2023,"Bristol City","team","14","23","9","7","7","30","24","+6","34","1.48","32.3","25.9","+6.4","+0.28","23","6","7","10","25","32","-7","25","1.09","25.1","30.1","-5.0","-0.22"
"EFL Championship","M","ENG",2023,"Burnley","team","1","23","16","6","1","49","15","+34","54","2.35","41.3","16.0","+25.3","+1.10","23","13","8","2","38","20","+18","47","2.04","24.9","22.2","+2.7","+0.12"
"EFL Championship","M","ENG",2023,"Cardiff City","team","21","23","6","7","10","20","24","-4","25","1.09","25.3","24.5","+0.8","+0.04","23","7","3","13","21","34","-13","24","1.04","22.0","31.9","-9.8","-0.43"
"EFL Championship","M","ENG",2023,"Coventry City","team","5","23","11","7","5","30","24","+6","40","1.74","31.6","27.2","+4.5","+0.19","23","7","9","7","28","22","+6","30","1.30","31.3","27.6","+3.7","+0.16"
"EFL Championship","M","ENG",2023,"Huddersfield","team","18","23","9","6","8","26","25","+1","33","1.43","24.3","28.3","-4.0","-0.17","23","5","5","13","21","37","-16","20","0.87","18.3","33.0","-14.7","-0.64"
"EFL Championship","M","ENG",2023,"Hull City","team","15","23","9","6","8","24","27","-3","33","1.43","24.1","27.6","-3.4","-0.15","23","5","10","8","27","34","-7","25","1.09","22.6","33.7","-11.0","-0.48"
"EFL Championship","M","ENG",2023,"Luton Town","team","3","23","10","9","4","31","21","+10","39","1.70","33.3","20.2","+13.1","+0.57","23","11","8","4","26","18","+8","41","1.78","24.9","23.6","+1.3","+0.06"
"EFL Championship","M","ENG",2023,"Middlesbrough","team","4","23","13","7","3","46","19","+27","46","2.00","36.9","19.6","+17.3","+0.75","23","9","2","12","38","37","+1","29","1.26","35.8","28.7","+7.1","+0.31"
"EFL Championship","M","ENG",2023,"Millwall","team","8","23","11","6","6","34","22","+12","39","1.70","28.7","20.8","+7.9","+0.34","23","8","5","10","23","28","-5","29","1.26","28.0","27.5","+0.6","+0.02"
"EFL Championship","M","ENG",2023,"Norwich City","team","13","23","8","5","10","27","27","0","29","1.26","29.7","22.3","+7.4","+0.32","23","9","6","8","30","27","+3","33","1.43","28.4","32.1","-3.6","-0.16"
"EFL Championship","M","ENG",2023,"Preston","team","12","23","7","7","9","20","28","-8","28","1.22","28.0","30.0","-2.0","-0.09","23","10","5","8","25","31","-6","35","1.52","19.6","26.2","-6.7","-0.29"
"EFL Championship","M","ENG",2023,"QPR","team","20","23","6","5","12","21","35","-14","23","1.00","28.0","28.7","-0.7","-0.03","23","7","6","10","23","36","-13","27","1.17","22.3","33.6","-11.3","-0.49"
"EFL Championship","M","ENG",2023,"Reading","team","22","23","10","8","5","31","24","+7","38","1.65","24.4","26.4","-2.0","-0.09","23","3","3","17","15","44","-29","12","0.52","17.4","33.5","-16.1","-0.70"
"EFL Championship","M","ENG",2023,"Rotherham Utd","team","19","23","9","6","8","37","30","+7","33","1.43","27.0","31.0","-4.0","-0.17","23","2","11","10","12","30","-18","17","0.74","15.1","39.8","-24.7","-1.07"
"EFL Championship","M","ENG",2023,"Sheffield Utd","team","2","23","16","3","4","47","19","+28","51","2.22","46.8","20.1","+26.7","+1.16","23","12","4","7","26","20","+6","40","1.74","25.0","24.2","+0.7","+0.03"
"EFL Championship","M","ENG",2023,"Stoke City","team","16","23","6","5","12","25","27","-2","23","1.00","28.1","22.1","+6.0","+0.26","23","8","6","9","30","27","+3","30","1.30","29.4","27.8","+1.6","+0.07"
"EFL Championship","M","ENG",2023,"Sunderland","team","6","23","7","9","7","33","33","0","30","1.30","33.2","24.0","+9.1","+0.40","23","11","6","6","35","22","+13","39","1.70","25.1","28.2","-3.1","-0.14"
"EFL Championship","M","ENG",2023,"Swansea City","team","10","23","11","4","8","38","32","+6","37","1.61","32.5","22.4","+10.2","+0.44","23","7","8","8","30","32","-2","29","1.26","28.8","29.2","-0.5","-0.02"
"EFL Championship","M","ENG",2023,"Watford","team","11","23","11","6","6","35","23","+12","39","1.70","33.1","21.0","+12.1","+0.53","23","5","9","9","21","30","-9","24","1.04","23.5","29.6","-6.1","-0.27"
"EFL Championship","M","ENG",2023,"West Brom","team","9","23","11","7","5","31","20","+11","40","1.74","38.6","19.7","+18.9","+0.82","23","7","5","11","28","33","-5","26","1.13","26.9","28.6","-1.7","-0.07"
"EFL Championship","M","ENG",2023,"Wigan Athletic","team","24","23","5","7","11","17","35","-18","22","0.96","23.2","26.3","-3.0","-0.13","23","5","8","10","21","30","-9","23","1.00","21.9","31.2","-9.3","-0.41"
