"Competition_Name","Gender","Country","Season_End_Year","Squad","Team_or_Opponent","Rk","MP_Home","W_Home","D_Home","L_Home","GF_Home","GA_Home","GD_Home","Pts_Home","Pts_per_MP_Home","xG_Home","xGA_Home","xGD_Home","xGD_per_90_Home","MP_Away","W_Away","D_Away","L_Away","GF_Away","GA_Away","GD_Away","Pts_Away","Pts_per_MP_Away","xG_Away","xGA_Away","xGD_Away","xGD_per_90_Away"
"Championnat de France de Football Féminin","F","FRA",2022,"Bordeaux","team","6","11","5","1","5","23","18","+5","16","1.45","17.6","12.7","+4.9","+0.45","11","6","1","4","15","11","+4","19","1.73","14.6","14.8","-0.2","-0.02"
"Championnat de France de Football Féminin","F","FRA",2022,"Dijon","team","10","11","0","3","8","4","21","-17","3","0.27","7.4","20.7","-13.3","-1.21","11","3","3","5","9","24","-15","12","1.09","8.5","22.1","-13.5","-1.23"
"Championnat de France de Football Féminin","F","FRA",2022,"Fleury","team","4","11","7","0","4","17","12","+5","21","1.91","17.9","10.9","+7.0","+0.64","11","7","1","3","19","14","+5","22","2.00","17.7","10.6","+7.1","+0.64"
"Championnat de France de Football Féminin","F","FRA",2022,"Guingamp","team","8","11","2","3","6","14","24","-10","9","0.82","17.1","20.2","-3.0","-0.27","11","2","2","7","9","33","-24","8","0.73","11.2","21.6","-10.4","-0.95"
"Championnat de France de Football Féminin","F","FRA",2022,"Issy","team","11","11","2","0","9","12","32","-20","6","0.55","9.3","24.9","-15.6","-1.42","11","2","1","8","7","25","-18","7","0.64","7.4","25.2","-17.8","-1.62"
"Championnat de France de Football Féminin","F","FRA",2022,"Lyon","team","1","11","11","0","0","49","1","+48","33","3.00","38.7","2.8","+36.0","+3.27","11","10","1","0","30","7","+23","31","2.82","29.3","7.6","+21.7","+1.98"
"Championnat de France de Football Féminin","F","FRA",2022,"Montpellier","team","5","11","5","1","5","21","9","+12","16","1.45","14.9","13.6","+1.4","+0.12","11","6","1","4","17","16","+1","19","1.73","15.0","17.1","-2.1","-0.19"
"Championnat de France de Football Féminin","F","FRA",2022,"Paris FC","team","3","11","8","1","2","24","9","+15","25","2.27","23.5","9.7","+13.8","+1.25","11","8","1","2","25","12","+13","25","2.27","19.1","11.6","+7.4","+0.68"
"Championnat de France de Football Féminin","F","FRA",2022,"Paris S-G","team","2","11","9","1","1","38","2","+36","28","2.55","26.5","5.3","+21.2","+1.93","11","8","1","2","30","10","+20","25","2.27","23.7","9.1","+14.6","+1.33"
"Championnat de France de Football Féminin","F","FRA",2022,"Saint-Étienne","team","12","11","0","3","8","7","26","-19","3","0.27","7.7","22.8","-15.1","-1.37","11","1","1","9","10","28","-18","4","0.36","7.8","23.0","-15.2","-1.38"
"Championnat de France de Football Féminin","F","FRA",2022,"Soyaux","team","9","11","3","0","8","10","21","-11","9","0.82","7.9","18.8","-10.9","-0.99","11","2","1","8","8","34","-26","7","0.64","9.2","23.6","-14.4","-1.31"
"Championnat de France de Football Féminin","F","FRA",2022,"Stade de Reims","team","7","11","5","2","4","17","16","+1","17","1.55","14.9","13.9","+0.9","+0.09","11","5","1","5","12","22","-10","16","1.45","12.8","17.2","-4.4","-0.40"
