"","league","id","minute","result","X","Y","xG","player","h_a","player_id","situation","season","shotType","match_id","home_team","away_team","home_goals","away_goals","date","player_assisted","lastAction"
"1","La_liga","425594","10","Goal",0.885,0.5,0.743278026580811,"Carlos Soler","h","2478","Penalty","2021","RightFoot","17136","Valencia","Getafe",1,0,"2021-08-13 19:00:00",NA,"Standard"
"2","La_liga","425598","25","MissedShots",0.883000030517578,0.439000015258789,0.389495998620987,"Carlos Soler","h","2478","OpenPlay","2021","LeftFoot","17136","Valencia","Getafe",1,0,"2021-08-13 19:00:00","Thierry Correia","Pass"
"3","La_liga","425601","35","SavedShot",0.914000015258789,0.599000015258789,0.402747988700867,"Denis Cheryshev","h","2494","OpenPlay","2021","LeftFoot","17136","Valencia","Getafe",1,0,"2021-08-13 19:00:00",NA,"None"
"4","La_liga","425603","39","MissedShots",0.7,0.527000007629395,0.0430838987231255,"Maxi Gómez","h","6124","DirectFreekick","2021","RightFoot","17136","Valencia","Getafe",1,0,"2021-08-13 19:00:00",NA,"Standard"
"5","La_liga","425593","4","MissedShots",0.951999969482422,0.514000015258789,0.0993150994181633,"Nemanja Maksimovic","a","6076","FromCorner","2021","Head","17136","Valencia","Getafe",1,0,"2021-08-13 19:00:00",NA,"None"
"6","La_liga","425595","16","BlockedShot",0.87,0.731999969482422,0.0371037013828754,"Enes Ünal","a","6219","OpenPlay","2021","RightFoot","17136","Valencia","Getafe",1,0,"2021-08-13 19:00:00","Mathías Olivera","Pass"
"7","La_liga","425596","18","MissedShots",0.761999969482422,0.522000007629395,0.0840578004717827,"Enes Ünal","a","6219","DirectFreekick","2021","RightFoot","17136","Valencia","Getafe",1,0,"2021-08-13 19:00:00",NA,"Standard"
"8","La_liga","425597","20","SavedShot",0.755,0.567000007629395,0.073940597474575,"Damián Suárez","a","2194","DirectFreekick","2021","RightFoot","17136","Valencia","Getafe",1,0,"2021-08-13 19:00:00",NA,"Standard"
"9","La_liga","425599","26","MissedShots",0.73,0.502999992370605,0.00896256044507027,"Nemanja Maksimovic","a","6076","OpenPlay","2021","RightFoot","17136","Valencia","Getafe",1,0,"2021-08-13 19:00:00","Mathías Olivera","Chipped"
"10","La_liga","425600","34","SavedShot",0.915,0.425,0.0779201984405518,"Mauro Arambarri","a","3264","OpenPlay","2021","Head","17136","Valencia","Getafe",1,0,"2021-08-13 19:00:00","Damián Suárez","Cross"
"11","La_liga","425602","37","BlockedShot",0.689000015258789,0.469000015258789,0.013960599899292,"Mauro Arambarri","a","3264","OpenPlay","2021","RightFoot","17136","Valencia","Getafe",1,0,"2021-08-13 19:00:00","Nemanja Maksimovic","Pass"
"12","La_liga","425604","46","MissedShots",0.904000015258789,0.41,0.0738561004400253,"Enes Ünal","a","6219","OpenPlay","2021","LeftFoot","17136","Valencia","Getafe",1,0,"2021-08-13 19:00:00","Sandro Ramírez","Cross"
"13","La_liga","425605","49","MissedShots",0.715999984741211,0.567000007629395,0.0489713996648788,"Sandro Ramírez","a","2537","DirectFreekick","2021","RightFoot","17136","Valencia","Getafe",1,0,"2021-08-13 19:00:00",NA,"Standard"
"14","La_liga","425606","53","MissedShots",0.851999969482422,0.504000015258789,0.0519656017422676,"Jaime Mata","a","7009","OpenPlay","2021","RightFoot","17136","Valencia","Getafe",1,0,"2021-08-13 19:00:00","Damián Suárez","Cross"
"15","La_liga","425607","66","MissedShots",0.735999984741211,0.54,0.0134049002081156,"Mauro Arambarri","a","3264","FromCorner","2021","LeftFoot","17136","Valencia","Getafe",1,0,"2021-08-13 19:00:00",NA,"Aerial"
"16","La_liga","425608","69","MissedShots",0.845,0.427999992370605,0.0662050023674965,"Mauro Arambarri","a","3264","SetPiece","2021","RightFoot","17136","Valencia","Getafe",1,0,"2021-08-13 19:00:00","Marc Cucurella","Pass"
"17","La_liga","425609","72","MissedShots",0.810999984741211,0.517999992370605,0.036770898848772,"Nemanja Maksimovic","a","6076","FromCorner","2021","RightFoot","17136","Valencia","Getafe",1,0,"2021-08-13 19:00:00",NA,"BallTouch"
"18","La_liga","425610","80","BlockedShot",0.835999984741211,0.537999992370605,0.144554004073143,"Marc Cucurella","a","7134","OpenPlay","2021","LeftFoot","17136","Valencia","Getafe",1,0,"2021-08-13 19:00:00",NA,"TakeOn"
"19","La_liga","425611","80","ShotOnPost",0.855999984741211,0.390999984741211,0.0701157972216606,"Mauro Arambarri","a","3264","OpenPlay","2021","RightFoot","17136","Valencia","Getafe",1,0,"2021-08-13 19:00:00","Vitolo","Pass"
"20","La_liga","425612","83","SavedShot",0.844000015258789,0.534000015258789,0.0784000009298325,"Hugo Duro","a","6637","OpenPlay","2021","LeftFoot","17136","Valencia","Getafe",1,0,"2021-08-13 19:00:00","Mathías Olivera","Pass"
"21","La_liga","425613","84","BlockedShot",0.755999984741211,0.415,0.0234980005770922,"José Macías","a","9697","OpenPlay","2021","RightFoot","17136","Valencia","Getafe",1,0,"2021-08-13 19:00:00","Nemanja Maksimovic","Pass"
"22","La_liga","425614","89","MissedShots",0.714000015258789,0.291000003814697,0.0177886001765728,"Mauro Arambarri","a","3264","FromCorner","2021","RightFoot","17136","Valencia","Getafe",1,0,"2021-08-13 19:00:00","Djené Dakonam","Pass"
"23","La_liga","425615","92","SavedShot",0.878000030517578,0.572000007629395,0.0699457004666328,"Nemanja Maksimovic","a","6076","SetPiece","2021","RightFoot","17136","Valencia","Getafe",1,0,"2021-08-13 19:00:00",NA,"None"
"24","La_liga","425616","93","MissedShots",0.863000030517578,0.500999984741211,0.013141299597919,"Hugo Duro","a","6637","OpenPlay","2021","Head","17136","Valencia","Getafe",1,0,"2021-08-13 19:00:00","Djené Dakonam","Aerial"
"25","La_liga","425617","95","BlockedShot",0.769000015258789,0.330999984741211,0.0207579992711544,"Vitolo","a","2511","OpenPlay","2021","LeftFoot","17136","Valencia","Getafe",1,0,"2021-08-13 19:00:00","Djené Dakonam","Pass"
