"","league","id","minute","result","X","Y","xG","player","h_a","player_id","situation","season","shotType","match_id","home_team","away_team","home_goals","away_goals","date","player_assisted","lastAction"
"1","Serie_A","427231","1","SavedShot",0.861999969482422,0.262000007629395,0.031792800873518,"Antonin Barak","h","6208","OpenPlay","2021","LeftFoot","16756","Verona","Sassuolo",2,3,"2021-08-21 16:30:00",NA,"BallRecovery"
"2","Serie_A","427232","2","BlockedShot",0.776999969482422,0.354000015258789,0.0176394004374743,"Martin Hongla","h","5103","FromCorner","2021","LeftFoot","16756","Verona","Sassuolo",2,3,"2021-08-21 16:30:00",NA,"None"
"3","Serie_A","427233","6","MissedShots",0.815999984741211,0.630999984741211,0.0131804002448916,"Darko Lazovic","h","1106","FromCorner","2021","RightFoot","16756","Verona","Sassuolo",2,3,"2021-08-21 16:30:00","Miguel Veloso","Chipped"
"4","Serie_A","427237","14","MissedShots",0.981999969482422,0.397999992370605,0.065277598798275,"Antonin Barak","h","6208","OpenPlay","2021","RightFoot","16756","Verona","Sassuolo",2,3,"2021-08-21 16:30:00","Darko Lazovic","Cross"
"5","Serie_A","427240","18","MissedShots",0.744000015258789,0.579000015258789,0.0189884006977081,"Miguel Veloso","h","1098","OpenPlay","2021","LeftFoot","16756","Verona","Sassuolo",2,3,"2021-08-21 16:30:00","Martin Hongla","BallTouch"
"6","Serie_A","427241","23","MissedShots",0.931999969482422,0.46,0.145685002207756,"Mattia Zaccagni","h","1958","OpenPlay","2021","RightFoot","16756","Verona","Sassuolo",2,3,"2021-08-21 16:30:00","Nicolò Casale","Pass"
"7","Serie_A","427242","27","BlockedShot",0.763000030517578,0.607999992370605,0.0658736974000931,"Darko Lazovic","h","1106","DirectFreekick","2021","RightFoot","16756","Verona","Sassuolo",2,3,"2021-08-21 16:30:00",NA,"Standard"
"8","Serie_A","427243","28","MissedShots",0.921999969482422,0.442999992370605,0.0326560996472836,"Antonin Barak","h","6208","FromCorner","2021","Head","16756","Verona","Sassuolo",2,3,"2021-08-21 16:30:00","Miguel Veloso","Aerial"
"9","Serie_A","427244","30","ShotOnPost",0.961999969482422,0.494000015258789,0.628800988197327,"Nikola Kalinic","h","1425","OpenPlay","2021","Head","16756","Verona","Sassuolo",2,3,"2021-08-21 16:30:00","Mattia Zaccagni","Cross"
"10","Serie_A","427247","46","SavedShot",0.861999969482422,0.293999996185303,0.033712100237608,"Mattia Zaccagni","h","1958","OpenPlay","2021","RightFoot","16756","Verona","Sassuolo",2,3,"2021-08-21 16:30:00","Matteo Cancellieri","Pass"
"11","Serie_A","427246","48","MissedShots",0.913000030517578,0.549000015258789,0.274910002946854,"Pawel Dawidowicz","h","7923","SetPiece","2021","Head","16756","Verona","Sassuolo",2,3,"2021-08-21 16:30:00","Mattia Zaccagni","Chipped"
"12","Serie_A","427256","70","Goal",0.885,0.5,0.761299014091492,"Mattia Zaccagni","h","1958","Penalty","2021","RightFoot","16756","Verona","Sassuolo",2,3,"2021-08-21 16:30:00",NA,"Standard"
"13","Serie_A","427260","84","BlockedShot",0.851999969482422,0.649000015258789,0.0183419995009899,"Samuel Di Carmine","h","8035","SetPiece","2021","LeftFoot","16756","Verona","Sassuolo",2,3,"2021-08-21 16:30:00","Pawel Dawidowicz","Aerial"
"14","Serie_A","427261","85","MissedShots",0.961999969482422,0.542999992370605,0.0822632014751434,"Giangiacomo Magnani","h","7002","FromCorner","2021","Head","16756","Verona","Sassuolo",2,3,"2021-08-21 16:30:00","Mattia Zaccagni","Aerial"
"15","Serie_A","427262","89","Goal",0.919000015258789,0.681999969482422,0.0611337013542652,"Mattia Zaccagni","h","1958","OpenPlay","2021","RightFoot","16756","Verona","Sassuolo",2,3,"2021-08-21 16:30:00","Darko Lazovic","TakeOn"
"16","Serie_A","427230","0","MissedShots",0.755999984741211,0.612000007629395,0.0199324991554022,"Jeremie Boga","a","3544","OpenPlay","2021","RightFoot","16756","Verona","Sassuolo",2,3,"2021-08-21 16:30:00",NA,"BallRecovery"
