"","league","id","minute","result","X","Y","xG","player","h_a","player_id","situation","season","shotType","match_id","home_team","away_team","home_goals","away_goals","date","player_assisted","lastAction"
"1","Ligue_1","425095","7","MissedShots",0.964000015258789,0.654000015258789,0.316532999277115,"Myron Boadu","h","9612","OpenPlay","2021","LeftFoot","17822","Monaco","Nantes",1,1,"2021-08-06 19:00:00",NA,"BallRecovery"
"2","Ligue_1","425098","13","Goal",0.925,0.430999984741211,0.432819008827209,"Gelson Martins","h","7012","OpenPlay","2021","RightFoot","17822","Monaco","Nantes",1,1,"2021-08-06 19:00:00","Caio Henrique","Throughball"
"3","Ligue_1","425100","24","BlockedShot",0.785,0.387999992370605,0.042400598526001,"Kevin Volland","h","83","OpenPlay","2021","LeftFoot","17822","Monaco","Nantes",1,1,"2021-08-06 19:00:00",NA,"None"
"4","Ligue_1","425101","24","MissedShots",0.760999984741211,0.525,0.0270153991878033,"Jean Lucas","h","7687","OpenPlay","2021","RightFoot","17822","Monaco","Nantes",1,1,"2021-08-06 19:00:00",NA,"Rebound"
"5","Ligue_1","425102","30","MissedShots",0.935999984741211,0.415,0.0252484995871782,"Kevin Volland","h","83","FromCorner","2021","Head","17822","Monaco","Nantes",1,1,"2021-08-06 19:00:00","Jean Lucas","Aerial"
"6","Ligue_1","425104","42","MissedShots",0.750999984741211,0.510999984741211,0.0222591999918222,"Aurelien Tchouameni","h","6560","OpenPlay","2021","RightFoot","17822","Monaco","Nantes",1,1,"2021-08-06 19:00:00","Caio Henrique","Pass"
"7","Ligue_1","425105","47","MissedShots",0.801999969482422,0.457999992370605,0.131292998790741,"Jean Lucas","h","7687","DirectFreekick","2021","RightFoot","17822","Monaco","Nantes",1,1,"2021-08-06 19:00:00",NA,"Standard"
"8","Ligue_1","425106","55","MissedShots",0.975999984741211,0.324000015258789,0.00925303995609283,"Benoit Badiashile Mukinayi","h","7240","FromCorner","2021","Head","17822","Monaco","Nantes",1,1,"2021-08-06 19:00:00","Jean Lucas","Cross"
"9","Ligue_1","425107","66","MissedShots",0.749000015258789,0.658000030517578,0.0514459982514381,"Wissam Ben Yedder","h","3210","DirectFreekick","2021","RightFoot","17822","Monaco","Nantes",1,1,"2021-08-06 19:00:00",NA,"Standard"
"10","Ligue_1","425108","88","SavedShot",0.914000015258789,0.407000007629395,0.0862658023834229,"Aurelien Tchouameni","h","6560","FromCorner","2021","RightFoot","17822","Monaco","Nantes",1,1,"2021-08-06 19:00:00",NA,"None"
"11","Ligue_1","425109","88","BlockedShot",0.909000015258789,0.4,0.365290999412537,"Aurelien Tchouameni","h","6560","FromCorner","2021","RightFoot","17822","Monaco","Nantes",1,1,"2021-08-06 19:00:00","Djibril Sidibe","Pass"
"12","Ligue_1","425110","88","BlockedShot",0.86,0.490999984741211,0.0585194006562233,"Benoit Badiashile Mukinayi","h","7240","FromCorner","2021","RightFoot","17822","Monaco","Nantes",1,1,"2021-08-06 19:00:00",NA,"End"
"13","Ligue_1","425111","88","BlockedShot",0.931999969482422,0.45,0.0517937988042831,"Aurelien Tchouameni","h","6560","FromCorner","2021","Head","17822","Monaco","Nantes",1,1,"2021-08-06 19:00:00","Aleksandr Golovin","Aerial"
"14","Ligue_1","425112","88","MissedShots",0.918000030517578,0.560999984741211,0.101283997297287,"Axel Disasi","h","6885","FromCorner","2021","RightFoot","17822","Monaco","Nantes",1,1,"2021-08-06 19:00:00",NA,"None"
"15","Ligue_1","425113","89","MissedShots",0.931999969482422,0.48,0.054204098880291,"Sofiane Diop","h","6846","FromCorner","2021","Head","17822","Monaco","Nantes",1,1,"2021-08-06 19:00:00","Aurelien Tchouameni","Rebound"
"16","Ligue_1","425096","9","BlockedShot",0.779000015258789,0.632999992370605,0.0218943003565073,"Ludovic Blas","a","3475","SetPiece","2021","LeftFoot","17822","Monaco","Nantes",1,1,"2021-08-06 19:00:00","Jean-Charles Castelletto","Pass"
"17","Ligue_1","425097","10","MissedShots",0.91,0.447000007629395,0.0646288990974426,"Andrei Girotto","a","6112","SetPiece","2021","Head","17822","Monaco","Nantes",1,1,"2021-08-06 19:00:00","Ludovic Blas","Chipped"
"18","Ligue_1","425099","23","MissedShots",0.89,0.439000015258789,0.0363246984779835,"Andrei Girotto","a","6112","FromCorner","2021","Head","17822","Monaco","Nantes",1,1,"2021-08-06 19:00:00","Moses Simon","Cross"
"19","Ligue_1","425103","41","Goal",0.925,0.525999984741211,0.108691997826099,"Jean-Charles Castelletto","a","7730","FromCorner","2021","Head","17822","Monaco","Nantes",1,1,"2021-08-06 19:00:00","Moses Simon","Cross"
"20","Ligue_1","425114","90","MissedShots",0.567999992370605,0.495999984741211,0.0081751300022006,"Renaud Emond","a","8249","OpenPlay","2021","RightFoot","17822","Monaco","Nantes",1,1,"2021-08-06 19:00:00",NA,"BallRecovery"
"21","Ligue_1","425176","8","MissedShots",0.861999969482422,0.542000007629394,0.0405209995806217,"Marcelo","h","93","SetPiece","2021","Head","17823","Lyon","Brest",1,1,"2021-08-07 15:00:00","Thiago Mendes","Chipped"
"22","Ligue_1","425178","12","MissedShots",0.868000030517578,0.584000015258789,0.0978261008858681,"Houssem Aouar","h","5733","OpenPlay","2021","RightFoot","17823","Lyon","Brest",1,1,"2021-08-07 15:00:00","Léo Dubois","Pass"
"23","Ligue_1","425180","20","MissedShots",0.780999984741211,0.342000007629395,0.021959999576211,"Malo Gusto","h","9017","OpenPlay","2021","LeftFoot","17823","Lyon","Brest",1,1,"2021-08-07 15:00:00","Karl Toko Ekambi","Pass"
"24","Ligue_1","425181","30","MissedShots",0.865999984741211,0.629000015258789,0.0615028999745846,"Moussa Dembele","h","7142","OpenPlay","2021","LeftFoot","17823","Lyon","Brest",1,1,"2021-08-07 15:00:00",NA,"None"
"25","Ligue_1","425183","40","BlockedShot",0.876999969482422,0.282000007629395,0.0396132990717888,"Malo Gusto","h","9017","OpenPlay","2021","RightFoot","17823","Lyon","Brest",1,1,"2021-08-07 15:00:00","Karl Toko Ekambi","Pass"
"26","Ligue_1","425185","44","BlockedShot",0.770999984741211,0.537999992370605,0.0276252999901772,"Houssem Aouar","h","5733","OpenPlay","2021","RightFoot","17823","Lyon","Brest",1,1,"2021-08-07 15:00:00",NA,"None"
"27","Ligue_1","425187","46","SavedShot",0.869000015258789,0.617000007629395,0.0707342028617859,"Maxence Caqueret","h","7328","OpenPlay","2021","RightFoot","17823","Lyon","Brest",1,1,"2021-08-07 15:00:00","Mathis Cherki","Pass"
"28","Ligue_1","425188","48","MissedShots",0.870999984741211,0.509000015258789,0.0270927995443344,"Marcelo","h","93","FromCorner","2021","Head","17823","Lyon","Brest",1,1,"2021-08-07 15:00:00","Mathis Cherki","Cross"
"29","Ligue_1","425189","48","BlockedShot",0.745999984741211,0.66,0.0180179998278618,"Léo Dubois","h","3412","FromCorner","2021","RightFoot","17823","Lyon","Brest",1,1,"2021-08-07 15:00:00","Thiago Mendes","Pass"
"30","Ligue_1","425194","61","Goal",0.871999969482422,0.405,0.0636715963482857,"Islam Slimani","h","1682","OpenPlay","2021","RightFoot","17823","Lyon","Brest",1,1,"2021-08-07 15:00:00","Karl Toko Ekambi","HeadPass"
"31","Ligue_1","425196","65","BlockedShot",0.88,0.729000015258789,0.0260340999811888,"Houssem Aouar","h","5733","SetPiece","2021","RightFoot","17823","Lyon","Brest",1,1,"2021-08-07 15:00:00","Léo Dubois","Pass"
"32","Ligue_1","425197","68","MissedShots",0.95,0.545999984741211,0.072188101708889,"Karl Toko Ekambi","h","5657","FromCorner","2021","Head","17823","Lyon","Brest",1,1,"2021-08-07 15:00:00","Maxence Caqueret","Aerial"
"33","Ligue_1","425198","70","MissedShots",0.933000030517578,0.524000015258789,0.38653901219368,"Moussa Dembele","h","7142","OpenPlay","2021","Head","17823","Lyon","Brest",1,1,"2021-08-07 15:00:00","Houssem Aouar","Chipped"
"34","Ligue_1","425199","74","MissedShots",0.905,0.477999992370605,0.109223000705242,"Islam Slimani","h","1682","OpenPlay","2021","Head","17823","Lyon","Brest",1,1,"2021-08-07 15:00:00","Karl Toko Ekambi","Cross"
"35","Ligue_1","425200","77","SavedShot",0.891999969482422,0.316000003814697,0.0534325987100601,"Karl Toko Ekambi","h","5657","OpenPlay","2021","LeftFoot","17823","Lyon","Brest",1,1,"2021-08-07 15:00:00",NA,"None"
"36","Ligue_1","425201","78","MissedShots",0.755,0.425,0.0174707993865013,"Malo Gusto","h","9017","FromCorner","2021","LeftFoot","17823","Lyon","Brest",1,1,"2021-08-07 15:00:00",NA,"None"
"37","Ligue_1","425205","90","SavedShot",0.865999984741211,0.612000007629395,0.0417577996850014,"Houssem Aouar","h","5733","OpenPlay","2021","LeftFoot","17823","Lyon","Brest",1,1,"2021-08-07 15:00:00","Karl Toko Ekambi","Cross"
"38","Ligue_1","425177","10","SavedShot",0.889000015258789,0.685999984741211,0.0251541007310152,"Irvin Cardona","a","5724","OpenPlay","2021","RightFoot","17823","Lyon","Brest",1,1,"2021-08-07 15:00:00","Franck Honorat","Cross"
"39","Ligue_1","425179","13","BlockedShot",0.83,0.56,0.0483786016702652,"Romain Faivre","a","6420","OpenPlay","2021","LeftFoot","17823","Lyon","Brest",1,1,"2021-08-07 15:00:00","Steve Mounie","HeadPass"
"40","Ligue_1","425182","32","MissedShots",0.655999984741211,0.715999984741211,0.00972365029156208,"Lilian Brassier","a","8677","OpenPlay","2021","LeftFoot","17823","Lyon","Brest",1,1,"2021-08-07 15:00:00","Brendan Chardonnet","Pass"
"41","Ligue_1","425184","42","Goal",0.773000030517578,0.609000015258789,0.0560953989624977,"Irvin Cardona","a","5724","OpenPlay","2021","RightFoot","17823","Lyon","Brest",1,1,"2021-08-07 15:00:00",NA,"BallRecovery"
"42","Ligue_1","425186","45","SavedShot",0.911999969482422,0.668000030517578,0.0161658003926277,"Steve Mounie","a","3800","SetPiece","2021","Head","17823","Lyon","Brest",1,1,"2021-08-07 15:00:00","Romain Faivre","Cross"
"43","Ligue_1","425190","51","MissedShots",0.905999984741211,0.292000007629395,0.0678569003939629,"Franck Honorat","a","3314","OpenPlay","2021","RightFoot","17823","Lyon","Brest",1,1,"2021-08-07 15:00:00","Steve Mounie","HeadPass"
"44","Ligue_1","425191","55","BlockedShot",0.89,0.440999984741211,0.406702011823654,"Romain Faivre","a","6420","OpenPlay","2021","RightFoot","17823","Lyon","Brest",1,1,"2021-08-07 15:00:00","Franck Honorat","Pass"
"45","Ligue_1","425192","56","MissedShots",0.905999984741211,0.445,0.0198679994791746,"Brendan Chardonnet","a","7736","FromCorner","2021","Head","17823","Lyon","Brest",1,1,"2021-08-07 15:00:00","Romain Faivre","Aerial"
"46","Ligue_1","425193","56","SavedShot",0.915,0.477999992370605,0.0984010025858879,"Brendan Chardonnet","a","7736","FromCorner","2021","Head","17823","Lyon","Brest",1,1,"2021-08-07 15:00:00","Steve Mounie","Cross"
"47","Ligue_1","425195","64","SavedShot",0.770999984741211,0.375999984741211,0.024380000308156,"Romain Faivre","a","6420","OpenPlay","2021","LeftFoot","17823","Lyon","Brest",1,1,"2021-08-07 15:00:00",NA,"BallRecovery"
"48","Ligue_1","425202","80","SavedShot",0.949000015258789,0.564000015258789,0.147650003433228,"Steve Mounie","a","3800","OpenPlay","2021","Head","17823","Lyon","Brest",1,1,"2021-08-07 15:00:00","Julien Faussurier","Aerial"
"49","Ligue_1","425203","81","MissedShots",0.938000030517578,0.482000007629395,0.0779727026820183,"Steve Mounie","a","3800","FromCorner","2021","Head","17823","Lyon","Brest",1,1,"2021-08-07 15:00:00",NA,"Aerial"
"50","Ligue_1","425204","87","SavedShot",0.769000015258789,0.392000007629395,0.0213091000914574,"Steve Mounie","a","3800","OpenPlay","2021","LeftFoot","17823","Lyon","Brest",1,1,"2021-08-07 15:00:00",NA,"None"
"51","Ligue_1","425233","8","Goal",0.924000015258789,0.550999984741211,0.0395526997745037,"Oualid El Hajjam","h","5958","FromCorner","2021","Head","17824","Troyes","Paris Saint Germain",1,2,"2021-08-07 19:00:00","Dylan Chambost","Aerial"
"52","Ligue_1","425238","27","SavedShot",0.854000015258789,0.685,0.0454793982207775,"Renaud Ripart","h","6864","OpenPlay","2021","RightFoot","17824","Troyes","Paris Saint Germain",1,2,"2021-08-07 19:00:00","Youssouf Kone","Pass"
"53","Ligue_1","425239","29","MissedShots",0.695,0.263999996185303,0.013014099560678,"Dylan Chambost","h","9620","OpenPlay","2021","LeftFoot","17824","Troyes","Paris Saint Germain",1,2,"2021-08-07 19:00:00","Rominigue Kouame","Pass"
"54","Ligue_1","425240","34","SavedShot",0.813000030517578,0.57,0.0444004982709885,"Renaud Ripart","h","6864","OpenPlay","2021","RightFoot","17824","Troyes","Paris Saint Germain",1,2,"2021-08-07 19:00:00","Yoann Touzghar","BallTouch"
"55","Ligue_1","425242","36","SavedShot",0.730999984741211,0.312999992370605,0.0153288999572396,"Florian Tardieu","h","9621","OpenPlay","2021","RightFoot","17824","Troyes","Paris Saint Germain",1,2,"2021-08-07 19:00:00","Dylan Chambost","Pass"
"56","Ligue_1","425245","48","BlockedShot",0.873000030517578,0.560999984741211,0.0724316015839577,"Dylan Chambost","h","9620","OpenPlay","2021","LeftFoot","17824","Troyes","Paris Saint Germain",1,2,"2021-08-07 19:00:00",NA,"BallTouch"
"57","Ligue_1","425246","49","MissedShots",0.773000030517578,0.656999969482422,0.0237156003713608,"Youssouf Kone","h","3367","FromCorner","2021","LeftFoot","17824","Troyes","Paris Saint Germain",1,2,"2021-08-07 19:00:00","Florian Tardieu","Pass"
"58","Ligue_1","425248","65","MissedShots",0.904000015258789,0.537000007629394,0.0902734994888306,"Mama Baldé","h","7747","OpenPlay","2021","LeftFoot","17824","Troyes","Paris Saint Germain",1,2,"2021-08-07 19:00:00","Florian Tardieu","Chipped"
"59","Ligue_1","425253","83","BlockedShot",0.86,0.582000007629395,0.08090890198946,"Mama Baldé","h","7747","SetPiece","2021","LeftFoot","17824","Troyes","Paris Saint Germain",1,2,"2021-08-07 19:00:00","Oualid El Hajjam","Pass"
"60","Ligue_1","425254","84","MissedShots",0.785,0.400999984741211,0.0308295991271734,"Issa Kabore","h","9619","FromCorner","2021","RightFoot","17824","Troyes","Paris Saint Germain",1,2,"2021-08-07 19:00:00",NA,"TakeOn"
"61","Ligue_1","425255","88","BlockedShot",0.909000015258789,0.557999992370605,0.0635410994291306,"Mykola Kukharevych","h","9622","FromCorner","2021","Head","17824","Troyes","Paris Saint Germain",1,2,"2021-08-07 19:00:00","Florian Tardieu","Cross"
"62","Ligue_1","425256","90","SavedShot",0.710999984741211,0.681999969482422,0.0122846001759171,"Florian Tardieu","h","9621","OpenPlay","2021","RightFoot","17824","Troyes","Paris Saint Germain",1,2,"2021-08-07 19:00:00",NA,"BallRecovery"
"63","Ligue_1","425257","90","SavedShot",0.965,0.686999969482422,0.0101752998307347,"Renaud Ripart","h","6864","FromCorner","2021","Head","17824","Troyes","Paris Saint Germain",1,2,"2021-08-07 19:00:00","Florian Tardieu","Cross"
"64","Ligue_1","425258","90","BlockedShot",0.779000015258789,0.699000015258789,0.0188830997794867,"Youssouf Kone","h","3367","FromCorner","2021","LeftFoot","17824","Troyes","Paris Saint Germain",1,2,"2021-08-07 19:00:00","Mama Baldé","Pass"
"65","Ligue_1","425259","91","SavedShot",0.891999969482422,0.462000007629395,0.0573542006313801,"Tanguy Zoukrou","h","9623","SetPiece","2021","Head","17824","Troyes","Paris Saint Germain",1,2,"2021-08-07 19:00:00","Florian Tardieu","Chipped"
"66","Ligue_1","425234","13","MissedShots",0.86,0.663000030517578,0.045381598174572,"Ander Herrera","a","552","OpenPlay","2021","LeftFoot","17824","Troyes","Paris Saint Germain",1,2,"2021-08-07 19:00:00",NA,"None"
"67","Ligue_1","425235","18","Goal",0.960999984741211,0.312000007629395,0.0480539985001087,"Achraf Hakimi","a","5197","OpenPlay","2021","RightFoot","17824","Troyes","Paris Saint Germain",1,2,"2021-08-07 19:00:00","Ander Herrera","Chipped"
"68","Ligue_1","425236","20","Goal",0.901999969482422,0.472000007629395,0.447632014751434,"Mauro Icardi","a","1513","OpenPlay","2021","RightFoot","17824","Troyes","Paris Saint Germain",1,2,"2021-08-07 19:00:00","Kylian Mbappe-Lottin","Pass"
"69","Ligue_1","425237","23","BlockedShot",0.799000015258789,0.73,0.0321050994098186,"Kylian Mbappe-Lottin","a","3423","OpenPlay","2021","RightFoot","17824","Troyes","Paris Saint Germain",1,2,"2021-08-07 19:00:00","Ander Herrera","Chipped"
