"Competition_Name","Gender","Country","Season_End_Year","Squad","Team_or_Opponent","Rk","MP_Home","W_Home","D_Home","L_Home","GF_Home","GA_Home","GD_Home","Pts_Home","Pts_per_MP_Home","xG_Home","xGA_Home","xGD_Home","xGD_per_90_Home","MP_Away","W_Away","D_Away","L_Away","GF_Away","GA_Away","GD_Away","Pts_Away","Pts_per_MP_Away","xG_Away","xGA_Away","xGD_Away","xGD_per_90_Away"
"Spanish Segunda División","M","ESP",2020,"Albacete","team","17","21","5","9","7","19","22","-3","24","1.14","27.5","22.5","+5.0","+0.24","21","8","4","9","17","24","-7","28","1.33","23.1","29.3","-6.2","-0.30"
"Spanish Segunda División","M","ESP",2020,"Alcorcón","team","10","21","6","6","9","24","29","-5","24","1.14","25.0","23.3","+1.6","+0.08","21","7","12","2","28","21","+7","33","1.57","25.3","31.5","-6.2","-0.29"
"Spanish Segunda División","M","ESP",2020,"Almería","team","4","21","10","4","7","30","19","+11","34","1.62","28.9","20.3","+8.6","+0.41","21","7","9","5","32","24","+8","30","1.43","26.7","24.3","+2.4","+0.11"
"Spanish Segunda División","M","ESP",2020,"CD Mirandés","team","11","21","8","11","2","25","17","+8","35","1.67","28.1","22.0","+6.1","+0.29","21","5","6","10","30","42","-12","21","1.00","22.5","38.1","-15.6","-0.74"
"Spanish Segunda División","M","ESP",2020,"Cádiz","team","2","21","10","6","5","28","20","+8","36","1.71","27.9","20.7","+7.2","+0.34","21","9","6","6","22","19","+3","33","1.57","19.4","23.4","-3.9","-0.19"
"Spanish Segunda División","M","ESP",2020,"Elche","team","6","21","8","8","5","26","19","+7","32","1.52","24.4","21.4","+2.9","+0.14","21","8","5","8","26","25","+1","29","1.38","19.8","30.7","-10.9","-0.52"
"Spanish Segunda División","M","ESP",2020,"Extremadura","team","21","21","6","4","11","21","26","-5","22","1.05","25.6","25.2","+0.3","+0.02","21","4","9","8","22","33","-11","21","1.00","22.4","29.9","-7.5","-0.36"
"Spanish Segunda División","M","ESP",2020,"Fuenlabrada","team","8","21","9","8","4","29","21","+8","35","1.67","25.0","20.9","+4.0","+0.19","21","6","7","8","18","19","-1","25","1.19","21.0","24.5","-3.5","-0.17"
"Spanish Segunda División","M","ESP",2020,"Girona","team","5","21","14","5","2","29","13","+16","47","2.24","32.4","13.0","+19.4","+0.93","21","3","7","11","19","30","-11","16","0.76","21.4","25.2","-3.8","-0.18"
"Spanish Segunda División","M","ESP",2020,"Huesca","team","1","21","15","3","3","36","17","+19","48","2.29","35.9","17.5","+18.4","+0.87","21","6","4","11","19","25","-6","22","1.05","22.4","26.4","-4.0","-0.19"
"Spanish Segunda División","M","ESP",2020,"La Coruña","team","19","21","8","8","5","29","29","0","32","1.52","28.0","25.6","+2.3","+0.11","21","4","7","10","14","31","-17","19","0.90","17.2","27.6","-10.4","-0.50"
"Spanish Segunda División","M","ESP",2020,"Las Palmas","team","9","21","9","7","5","31","21","+10","34","1.62","31.3","20.9","+10.4","+0.50","21","5","8","8","18","25","-7","23","1.10","19.2","26.9","-7.6","-0.36"
"Spanish Segunda División","M","ESP",2020,"Lugo","team","16","21","7","8","6","26","31","-5","29","1.38","27.1","29.4","-2.3","-0.11","21","5","8","8","17","23","-6","23","1.10","16.0","30.6","-14.6","-0.70"
"Spanish Segunda División","M","ESP",2020,"Málaga","team","14","21","8","9","4","25","18","+7","33","1.57","31.5","19.8","+11.7","+0.56","21","3","11","7","10","15","-5","20","0.95","16.8","28.4","-11.6","-0.55"
"Spanish Segunda División","M","ESP",2020,"Numancia","team","20","21","11","5","5","24","14","+10","38","1.81","24.9","19.8","+5.1","+0.24","21","2","6","13","21","39","-18","12","0.57","21.7","39.4","-17.8","-0.85"
"Spanish Segunda División","M","ESP",2020,"Oviedo","team","15","21","7","11","3","24","20","+4","32","1.52","25.2","20.4","+4.8","+0.23","21","6","3","12","25","33","-8","21","1.00","21.7","27.8","-6.0","-0.29"
"Spanish Segunda División","M","ESP",2020,"Ponferradina","team","18","21","9","9","3","26","17","+9","36","1.71","33.8","21.7","+12.1","+0.58","21","3","6","12","19","33","-14","15","0.71","17.9","27.0","-9.0","-0.43"
"Spanish Segunda División","M","ESP",2020,"Racing Sant","team","22","21","3","9","9","25","29","-4","18","0.86","21.2","30.5","-9.4","-0.45","21","2","9","10","14","27","-13","15","0.71","16.9","29.0","-12.1","-0.58"
"Spanish Segunda División","M","ESP",2020,"Rayo Vallecano","team","7","21","9","9","3","29","21","+8","36","1.71","33.7","20.5","+13.2","+0.63","21","4","12","5","31","29","+2","24","1.14","32.6","23.2","+9.5","+0.45"
"Spanish Segunda División","M","ESP",2020,"Sporting Gijón","team","13","21","10","5","6","28","17","+11","35","1.67","24.0","20.3","+3.7","+0.18","21","4","7","10","12","21","-9","19","0.90","22.3","20.9","+1.4","+0.07"
"Spanish Segunda División","M","ESP",2020,"Tenerife","team","12","21","7","9","5","25","21","+4","30","1.43","26.0","22.3","+3.7","+0.17","21","7","4","10","25","25","0","25","1.19","26.6","28.2","-1.6","-0.07"
"Spanish Segunda División","M","ESP",2020,"Zaragoza","team","3","21","9","4","8","30","27","+3","31","1.48","35.4","23.5","+11.9","+0.57","21","9","7","5","29","26","+3","34","1.62","28.6","30.5","-1.9","-0.09"
