"Competition_Name","Gender","Country","Season_End_Year","Squad","Team_or_Opponent","Rk","MP_Home","W_Home","D_Home","L_Home","GF_Home","GA_Home","GD_Home","Pts_Home","Pts_per_MP_Home","xG_Home","xGA_Home","xGD_Home","xGD_per_90_Home","MP_Away","W_Away","D_Away","L_Away","GF_Away","GA_Away","GD_Away","Pts_Away","Pts_per_MP_Away","xG_Away","xGA_Away","xGD_Away","xGD_per_90_Away"
"Ligue 2","M","FRA",2023,"Amiens","team","12","19","8","3","8","20","22","-2","27","1.42","24.4","20.1","+4.3","+0.22","19","5","5","9","20","30","-10","20","1.05","22.1","32.5","-10.4","-0.55"
"Ligue 2","M","FRA",2023,"Annecy","team","17","19","9","4","6","18","18","0","31","1.63","22.5","20.4","+2.1","+0.11","19","2","8","9","21","33","-12","14","0.74","19.6","31.1","-11.5","-0.60"
"Ligue 2","M","FRA",2023,"Bastia","team","4","19","11","4","4","26","15","+11","37","1.95","26.2","18.2","+8.0","+0.42","19","6","5","8","26","30","-4","23","1.21","19.4","25.0","-5.7","-0.30"
"Ligue 2","M","FRA",2023,"Bordeaux","team","3","19","12","4","3","28","10","+18","40","2.11","31.4","13.3","+18.1","+1.01","19","8","5","6","23","18","+5","29","1.53","23.5","18.2","+5.4","+0.28"
"Ligue 2","M","FRA",2023,"Caen","team","5","19","11","6","2","33","17","+16","39","2.05","30.5","17.2","+13.3","+0.70","19","5","5","9","19","26","-7","20","1.05","22.3","21.9","+0.3","+0.02"
"Ligue 2","M","FRA",2023,"Dijon","team","18","19","7","7","5","21","17","+4","28","1.47","23.5","16.9","+6.6","+0.35","19","3","5","11","17","26","-9","14","0.74","18.6","26.4","-7.8","-0.41"
"Ligue 2","M","FRA",2023,"Grenoble","team","10","19","9","5","5","19","16","+3","32","1.68","22.7","23.9","-1.2","-0.06","19","5","4","10","14","20","-6","19","1.00","16.1","26.4","-10.3","-0.54"
"Ligue 2","M","FRA",2023,"Guingamp","team","6","19","7","4","8","26","24","+2","25","1.32","26.9","19.7","+7.2","+0.38","19","8","6","5","25","22","+3","30","1.58","19.0","26.1","-7.1","-0.37"
"Ligue 2","M","FRA",2023,"Le Havre","team","1","19","11","7","1","23","9","+14","40","2.11","23.2","12.7","+10.5","+0.55","19","9","8","2","23","10","+13","35","1.84","22.4","13.6","+8.8","+0.46"
"Ligue 2","M","FRA",2023,"Metz","team","2","19","10","7","2","28","15","+13","37","1.95","26.1","14.8","+11.3","+0.60","19","10","5","4","33","18","+15","35","1.84","28.8","18.1","+10.7","+0.56"
"Ligue 2","M","FRA",2023,"Niort","team","20","19","5","4","10","24","36","-12","19","1.00","23.8","33.1","-9.3","-0.49","19","2","4","13","11","31","-20","10","0.53","17.7","32.5","-14.7","-0.78"
"Ligue 2","M","FRA",2023,"Nîmes","team","19","19","9","2","8","27","23","+4","29","1.53","25.4","26.4","-1.1","-0.06","19","1","4","14","17","39","-22","7","0.37","17.6","30.4","-12.9","-0.68"
"Ligue 2","M","FRA",2023,"Paris FC","team","7","19","8","3","8","24","22","+2","27","1.42","28.2","22.0","+6.2","+0.33","19","7","7","5","21","21","0","28","1.47","20.3","19.5","+0.7","+0.04"
"Ligue 2","M","FRA",2023,"Pau FC","team","13","19","6","6","7","20","27","-7","24","1.26","26.0","20.4","+5.6","+0.29","19","6","5","8","20","25","-5","23","1.21","18.7","29.2","-10.5","-0.55"
"Ligue 2","M","FRA",2023,"Quevilly-Rouen","team","11","19","6","9","4","28","24","+4","27","1.42","20.9","19.4","+1.5","+0.08","19","6","5","8","19","25","-6","23","1.21","18.8","24.7","-6.0","-0.31"
"Ligue 2","M","FRA",2023,"Rodez Aveyron","team","14","19","4","7","8","18","27","-9","19","1.00","18.7","23.7","-5.0","-0.26","19","7","6","6","21","17","+4","27","1.42","17.4","25.8","-8.5","-0.47"
"Ligue 2","M","FRA",2023,"Saint-Étienne","team","8","19","10","4","5","34","27","+7","34","1.79","30.3","18.6","+11.7","+0.62","19","5","7","7","29","30","-1","22","1.16","31.2","29.0","+2.2","+0.12"
"Ligue 2","M","FRA",2023,"Sochaux","team","9","19","9","4","6","31","18","+13","31","1.63","29.2","21.7","+7.5","+0.39","19","6","3","10","23","23","0","21","1.11","24.8","27.2","-2.4","-0.13"
"Ligue 2","M","FRA",2023,"Stade Laval","team","15","19","9","2","8","27","24","+3","29","1.53","25.5","24.7","+0.9","+0.05","19","5","2","12","17","32","-15","17","0.89","19.6","27.4","-7.8","-0.41"
"Ligue 2","M","FRA",2023,"Valenciennes","team","16","19","6","11","2","27","23","+4","29","1.53","22.2","27.0","-4.8","-0.25","19","4","4","11","15","26","-11","16","0.84","16.5","22.7","-6.2","-0.33"
