"Competition_Name","Gender","Country","Season_End_Year","Squad","Team_or_Opponent","Rk","MP_Home","W_Home","D_Home","L_Home","GF_Home","GA_Home","GD_Home","Pts_Home","Pts_per_MP_Home","xG_Home","xGA_Home","xGD_Home","xGD_per_90_Home","MP_Away","W_Away","D_Away","L_Away","GF_Away","GA_Away","GD_Away","Pts_Away","Pts_per_MP_Away","xG_Away","xGA_Away","xGD_Away","xGD_per_90_Away"
"La Liga","M","ESP",2019,"Alavés","team","11","19","7","8","4","19","19","0","29","1.53","22.9","22.2","+0.7","+0.04","19","6","3","10","20","31","-11","21","1.11","18.2","31.0","-12.8","-0.67"
"La Liga","M","ESP",2019,"Athletic Club","team","8","19","9","8","2","26","19","+7","35","1.84","25.5","19.9","+5.6","+0.30","19","4","6","9","15","26","-11","18","0.95","17.9","25.8","-7.9","-0.41"
"La Liga","M","ESP",2019,"Atlético Madrid","team","2","19","15","3","1","32","10","+22","48","2.53","26.0","17.9","+8.2","+0.43","19","7","7","5","23","19","+4","28","1.47","21.3","24.1","-2.8","-0.15"
"La Liga","M","ESP",2019,"Barcelona","team","1","19","15","3","1","51","17","+34","48","2.53","45.4","23.2","+22.1","+1.17","19","11","6","2","39","19","+20","39","2.05","30.4","22.1","+8.3","+0.44"
"La Liga","M","ESP",2019,"Betis","team","10","19","8","5","6","25","26","-1","29","1.53","27.5","23.7","+3.8","+0.20","19","6","3","10","19","26","-7","21","1.11","19.5","25.7","-6.2","-0.32"
"La Liga","M","ESP",2019,"Celta Vigo","team","17","19","8","5","6","31","25","+6","29","1.53","25.4","25.4","0.0","0.00","19","2","6","11","22","37","-15","12","0.63","21.2","35.6","-14.4","-0.76"
"La Liga","M","ESP",2019,"Eibar","team","12","19","9","6","4","31","21","+10","33","1.74","32.5","23.3","+9.2","+0.48","19","2","8","9","15","29","-14","14","0.74","22.3","22.5","-0.2","-0.01"
"La Liga","M","ESP",2019,"Espanyol","team","7","19","11","3","5","28","22","+6","36","1.89","27.6","25.3","+2.3","+0.12","19","3","8","8","20","28","-8","17","0.89","21.4","28.5","-7.1","-0.38"
"La Liga","M","ESP",2019,"Getafe","team","5","19","11","3","5","28","13","+15","36","1.89","28.0","18.8","+9.1","+0.48","19","4","11","4","20","22","-2","23","1.21","18.2","24.7","-6.5","-0.34"
"La Liga","M","ESP",2019,"Girona","team","18","19","3","6","10","17","28","-11","15","0.79","23.5","22.9","+0.7","+0.03","19","6","4","9","20","25","-5","22","1.16","20.0","29.8","-9.9","-0.52"
"La Liga","M","ESP",2019,"Huesca","team","19","19","5","6","8","24","30","-6","21","1.11","30.6","25.7","+5.0","+0.26","19","2","6","11","19","35","-16","12","0.63","20.2","34.5","-14.3","-0.75"
"La Liga","M","ESP",2019,"Leganés","team","13","19","7","8","4","19","16","+3","29","1.53","22.9","16.0","+6.9","+0.36","19","4","4","11","18","27","-9","16","0.84","17.7","25.2","-7.5","-0.39"
"La Liga","M","ESP",2019,"Levante","team","15","19","6","7","6","34","34","0","25","1.32","30.9","34.7","-3.8","-0.20","19","5","4","10","25","32","-7","19","1.00","23.1","41.5","-18.5","-0.97"
"La Liga","M","ESP",2019,"Rayo Vallecano","team","20","19","5","6","8","25","32","-7","21","1.11","29.3","23.7","+5.5","+0.29","19","3","2","14","16","38","-22","11","0.58","19.4","36.3","-16.8","-0.89"
"La Liga","M","ESP",2019,"Real Madrid","team","3","19","13","1","5","32","15","+17","40","2.11","35.8","19.4","+16.4","+0.86","19","8","4","7","31","31","0","28","1.47","30.9","27.7","+3.2","+0.17"
"La Liga","M","ESP",2019,"Real Sociedad","team","9","19","7","6","6","23","20","+3","27","1.42","29.0","20.7","+8.2","+0.43","19","6","5","8","22","26","-4","23","1.21","20.7","27.8","-7.1","-0.38"
"La Liga","M","ESP",2019,"Sevilla","team","6","19","12","3","4","39","20","+19","39","2.05","38.7","19.5","+19.2","+1.01","19","5","5","9","23","27","-4","20","1.05","27.9","25.9","+2.0","+0.11"
"La Liga","M","ESP",2019,"Valencia","team","4","19","7","10","2","24","12","+12","31","1.63","31.2","14.7","+16.5","+0.87","19","8","6","5","27","23","+4","30","1.58","29.5","28.2","+1.3","+0.07"
"La Liga","M","ESP",2019,"Valladolid","team","16","19","5","5","9","16","26","-10","20","1.05","22.3","23.3","-1.0","-0.06","19","5","6","8","16","25","-9","21","1.11","18.8","35.2","-16.4","-0.86"
"La Liga","M","ESP",2019,"Villarreal","team","14","19","5","8","6","28","26","+2","23","1.21","30.3","22.1","+8.2","+0.43","19","5","6","8","21","26","-5","21","1.11","23.7","32.9","-9.3","-0.49"
