"Competition_Name","Gender","Country","Season_End_Year","Squad","Team_or_Opponent","Rk","MP_Home","W_Home","D_Home","L_Home","GF_Home","GA_Home","GD_Home","Pts_Home","Pts_per_MP_Home","xG_Home","xGA_Home","xGD_Home","xGD_per_90_Home","MP_Away","W_Away","D_Away","L_Away","GF_Away","GA_Away","GD_Away","Pts_Away","Pts_per_MP_Away","xG_Away","xGA_Away","xGD_Away","xGD_per_90_Away"
"Ligue 1","M","FRA",2019,"Amiens","team","15","19","7","5","7","20","22","-2","26","1.37","21.7","23.1","-1.3","-0.07","19","2","6","11","11","30","-19","12","0.63","13.6","26.8","-13.1","-0.69"
"Ligue 1","M","FRA",2019,"Angers","team","13","19","5","9","5","24","22","+2","24","1.26","28.9","20.5","+8.5","+0.45","19","5","7","7","20","27","-7","22","1.16","21.7","27.4","-5.7","-0.30"
"Ligue 1","M","FRA",2019,"Bordeaux","team","14","19","7","6","6","24","21","+3","27","1.42","23.8","25.6","-1.8","-0.09","19","3","5","11","10","21","-11","14","0.74","15.9","27.9","-12.0","-0.63"
"Ligue 1","M","FRA",2019,"Caen","team","19","19","4","5","10","16","27","-11","17","0.89","18.9","31.4","-12.5","-0.66","19","3","7","9","13","27","-14","16","0.84","12.0","32.4","-20.4","-1.07"
"Ligue 1","M","FRA",2019,"Dijon","team","18","19","6","4","9","18","29","-11","22","1.16","22.7","27.0","-4.3","-0.23","19","3","3","13","13","31","-18","12","0.63","17.1","31.2","-14.1","-0.74"
"Ligue 1","M","FRA",2019,"Guingamp","team","20","19","3","7","9","16","27","-11","16","0.84","21.3","23.2","-1.9","-0.10","19","2","5","12","12","41","-29","11","0.58","19.1","30.1","-11.0","-0.58"
"Ligue 1","M","FRA",2019,"Lille","team","2","19","13","4","2","42","11","+31","43","2.26","30.3","19.4","+11.0","+0.58","19","9","5","5","26","22","+4","32","1.68","29.1","22.7","+6.4","+0.34"
"Ligue 1","M","FRA",2019,"Lyon","team","3","19","12","4","3","38","19","+19","40","2.11","39.0","17.9","+21.1","+1.11","19","9","5","5","32","28","+4","32","1.68","34.6","26.0","+8.7","+0.46"
"Ligue 1","M","FRA",2019,"Marseille","team","5","19","11","4","4","31","17","+14","37","1.95","29.6","18.8","+10.8","+0.57","19","7","3","9","29","35","-6","24","1.26","23.2","26.8","-3.7","-0.19"
"Ligue 1","M","FRA",2019,"Monaco","team","17","19","4","6","9","19","29","-10","18","0.95","22.3","21.5","+0.7","+0.04","19","4","6","9","19","28","-9","18","0.95","25.2","28.7","-3.5","-0.18"
"Ligue 1","M","FRA",2019,"Montpellier","team","6","19","8","8","3","31","20","+11","32","1.68","28.4","18.6","+9.7","+0.51","19","7","6","6","22","22","0","27","1.42","21.7","23.2","-1.5","-0.08"
"Ligue 1","M","FRA",2019,"Nantes","team","12","19","9","4","6","35","24","+11","31","1.63","31.5","19.0","+12.5","+0.66","19","4","5","10","13","24","-11","17","0.89","17.6","28.0","-10.4","-0.55"
"Ligue 1","M","FRA",2019,"Nice","team","7","19","10","4","5","19","14","+5","34","1.79","29.3","21.5","+7.8","+0.41","19","5","7","7","11","21","-10","22","1.16","17.0","28.5","-11.5","-0.61"
"Ligue 1","M","FRA",2019,"Nîmes","team","9","19","9","5","5","30","20","+10","32","1.68","24.9","18.6","+6.3","+0.33","19","6","3","10","27","38","-11","21","1.11","25.1","37.9","-12.8","-0.67"
"Ligue 1","M","FRA",2019,"Paris S-G","team","1","19","17","2","0","63","10","+53","53","2.79","52.2","14.6","+37.5","+1.98","19","12","2","5","42","25","+17","38","2.00","36.7","23.0","+13.7","+0.72"
"Ligue 1","M","FRA",2019,"Reims","team","8","19","8","7","4","21","18","+3","31","1.63","18.3","20.9","-2.6","-0.14","19","5","9","5","18","24","-6","24","1.26","19.8","24.1","-4.3","-0.23"
"Ligue 1","M","FRA",2019,"Rennes","team","10","19","8","7","4","27","18","+9","31","1.63","30.8","18.8","+12.0","+0.63","19","5","6","8","28","34","-6","21","1.11","24.8","28.8","-4.0","-0.21"
"Ligue 1","M","FRA",2019,"Saint-Étienne","team","4","19","13","2","4","34","14","+20","41","2.16","32.2","23.6","+8.6","+0.45","19","6","7","6","25","27","-2","25","1.32","24.5","26.8","-2.3","-0.12"
"Ligue 1","M","FRA",2019,"Strasbourg","team","11","19","6","8","5","31","25","+6","26","1.37","22.0","25.7","-3.8","-0.20","19","5","8","6","27","23","+4","23","1.21","19.3","25.5","-6.2","-0.32"
"Ligue 1","M","FRA",2019,"Toulouse","team","16","19","4","9","6","20","26","-6","21","1.11","28.6","25.6","+3.0","+0.16","19","4","5","10","15","31","-16","17","0.89","17.1","30.8","-13.7","-0.72"
