"Competition_Name","Gender","Country","Season_End_Year","Squad","Team_or_Opponent","Rk","MP_Home","W_Home","D_Home","L_Home","GF_Home","GA_Home","GD_Home","Pts_Home","Pts_per_MP_Home","xG_Home","xGA_Home","xGD_Home","xGD_per_90_Home","MP_Away","W_Away","D_Away","L_Away","GF_Away","GA_Away","GD_Away","Pts_Away","Pts_per_MP_Away","xG_Away","xGA_Away","xGD_Away","xGD_per_90_Away"
"2. Fußball-Bundesliga","M","GER",2021,"Bochum","team","1","17","12","2","3","40","16","+24","38","2.24","32.6","21.3","+11.3","+0.66","17","9","2","6","26","23","+3","29","1.71","26.7","24.9","+1.7","+0.10"
"2. Fußball-Bundesliga","M","GER",2021,"Braunschweig","team","17","17","6","4","7","17","23","-6","22","1.29","17.4","21.2","-3.8","-0.22","17","1","6","10","13","36","-23","9","0.53","14.2","31.1","-16.9","-1.00"
"2. Fußball-Bundesliga","M","GER",2021,"Darmstadt 98","team","7","17","7","3","7","29","23","+6","24","1.41","28.1","23.3","+4.7","+0.28","17","8","3","6","34","32","+2","27","1.59","30.1","29.1","+1.1","+0.06"
"2. Fußball-Bundesliga","M","GER",2021,"Düsseldorf","team","5","17","11","4","2","32","20","+12","37","2.18","28.8","20.3","+8.6","+0.50","17","5","4","8","23","26","-3","19","1.12","21.2","26.1","-4.9","-0.29"
"2. Fußball-Bundesliga","M","GER",2021,"Erzgebirge Aue","team","12","17","8","4","5","29","28","+1","28","1.65","23.0","33.3","-10.3","-0.61","17","4","4","9","15","25","-10","16","0.94","18.1","33.3","-15.2","-0.89"
"2. Fußball-Bundesliga","M","GER",2021,"Greuther Fürth","team","2","17","9","4","4","34","23","+11","31","1.82","33.1","18.9","+14.2","+0.83","17","9","6","2","35","21","+14","33","1.94","27.3","19.6","+7.7","+0.45"
"2. Fußball-Bundesliga","M","GER",2021,"Hamburger SV","team","4","17","10","4","3","40","16","+24","34","2.00","36.9","18.5","+18.4","+1.08","17","6","6","5","31","28","+3","24","1.41","26.3","19.7","+6.6","+0.39"
"2. Fußball-Bundesliga","M","GER",2021,"Hannover 96","team","13","17","7","4","6","30","22","+8","25","1.47","28.4","17.0","+11.4","+0.67","17","5","2","10","23","29","-6","17","1.00","19.0","24.3","-5.4","-0.31"
"2. Fußball-Bundesliga","M","GER",2021,"Heidenheim","team","8","17","10","3","4","28","16","+12","33","1.94","28.6","18.2","+10.4","+0.61","17","5","3","9","21","33","-12","18","1.06","24.2","23.0","+1.3","+0.07"
"2. Fußball-Bundesliga","M","GER",2021,"Holstein Kiel","team","3","17","11","2","4","31","19","+12","35","2.06","26.8","19.5","+7.3","+0.43","17","7","6","4","26","16","+10","27","1.59","24.4","20.1","+4.3","+0.25"
"2. Fußball-Bundesliga","M","GER",2021,"Jahn R'burg","team","14","17","6","6","5","23","21","+2","24","1.41","22.9","20.7","+2.2","+0.13","17","3","5","9","14","29","-15","14","0.82","21.8","25.5","-3.8","-0.22"
"2. Fußball-Bundesliga","M","GER",2021,"Karlsruher","team","6","17","5","6","6","19","18","+1","21","1.24","27.0","23.0","+4.0","+0.24","17","9","4","4","32","26","+6","31","1.82","22.9","28.3","-5.4","-0.32"
"2. Fußball-Bundesliga","M","GER",2021,"Nürnberg","team","11","17","5","7","5","22","23","-1","22","1.29","20.1","23.7","-3.6","-0.21","17","6","4","7","24","28","-4","22","1.29","25.1","26.1","-1.0","-0.06"
"2. Fußball-Bundesliga","M","GER",2021,"Osnabrück","team","16","18","4","1","13","19","35","-16","13","0.72","16.6","28.6","-12.0","-0.70","18","6","5","7","19","27","-8","23","1.28","18.8","25.8","-7.0","-0.41"
"2. Fußball-Bundesliga","M","GER",2021,"Paderborn 07","team","9","17","8","5","4","32","26","+6","29","1.71","26.9","27.6","-0.8","-0.05","17","4","6","7","21","19","+2","18","1.06","27.8","24.9","+3.0","+0.18"
"2. Fußball-Bundesliga","M","GER",2021,"Sandhausen","team","15","17","9","4","4","29","21","+8","31","1.82","27.1","23.2","+4.0","+0.23","17","1","0","16","12","39","-27","3","0.18","16.1","27.2","-11.1","-0.66"
"2. Fußball-Bundesliga","M","GER",2021,"St. Pauli","team","10","17","8","3","6","28","25","+3","27","1.59","28.5","23.0","+5.5","+0.32","17","5","5","7","23","31","-8","20","1.18","24.5","32.8","-8.3","-0.49"
"2. Fußball-Bundesliga","M","GER",2021,"W'burg Kickers","team","18","17","3","6","8","22","33","-11","15","0.88","22.5","25.9","-3.4","-0.20","17","3","1","13","15","36","-21","10","0.59","19.0","33.6","-14.6","-0.86"
