"Competition_Name","Gender","Country","Season_End_Year","Squad","Team_or_Opponent","Rk","MP_Home","W_Home","D_Home","L_Home","GF_Home","GA_Home","GD_Home","Pts_Home","Pts_per_MP_Home","xG_Home","xGA_Home","xGD_Home","xGD_per_90_Home","MP_Away","W_Away","D_Away","L_Away","GF_Away","GA_Away","GD_Away","Pts_Away","Pts_per_MP_Away","xG_Away","xGA_Away","xGD_Away","xGD_per_90_Away"
"Ligue 2","M","FRA",2022,"Ajaccio","team","2","19","13","3","3","21","8","+13","42","2.21","26.7","11.7","+15.1","+0.79","19","9","6","4","18","11","+7","33","1.74","17.4","15.9","+1.6","+0.08"
"Ligue 2","M","FRA",2022,"Amiens","team","14","19","7","6","6","26","16","+10","27","1.42","23.2","22.8","+0.3","+0.02","19","2","11","6","17","25","-8","17","0.89","21.0","25.5","-4.5","-0.23"
"Ligue 2","M","FRA",2022,"Auxerre","team","3","19","11","4","4","33","19","+14","37","1.95","26.6","21.1","+5.5","+0.29","19","10","7","2","28","20","+8","37","1.95","26.2","21.2","+4.9","+0.26"
"Ligue 2","M","FRA",2022,"Bastia","team","12","19","5","12","2","19","12","+7","27","1.42","20.8","18.9","+1.9","+0.10","19","5","4","10","19","24","-5","19","1.00","17.3","21.3","-4.0","-0.21"
"Ligue 2","M","FRA",2022,"Caen","team","7","19","9","3","7","30","18","+12","30","1.58","28.7","20.1","+8.6","+0.45","19","4","8","7","21","24","-3","20","1.05","22.3","23.5","-1.2","-0.06"
"Ligue 2","M","FRA",2022,"Dijon","team","11","19","8","3","8","25","26","-1","27","1.42","25.8","23.6","+2.1","+0.11","19","5","5","9","23","27","-4","20","1.05","22.3","28.9","-6.6","-0.35"
"Ligue 2","M","FRA",2022,"Dunkerque","team","19","19","5","6","8","14","21","-7","21","1.11","17.4","22.0","-4.7","-0.25","19","3","1","15","14","32","-18","10","0.53","16.4","32.2","-15.8","-0.83"
"Ligue 2","M","FRA",2022,"Grenoble","team","15","19","7","5","7","21","21","0","26","1.37","20.1","21.0","-0.9","-0.05","19","5","3","11","11","23","-12","18","0.95","14.3","28.0","-13.6","-0.72"
"Ligue 2","M","FRA",2022,"Guingamp","team","6","19","9","6","4","31","24","+7","33","1.74","25.9","21.1","+4.8","+0.25","19","6","7","6","21","24","-3","25","1.32","26.7","27.8","-1.1","-0.06"
"Ligue 2","M","FRA",2022,"Le Havre","team","8","19","6","5","8","17","20","-3","23","1.21","25.3","22.6","+2.7","+0.14","19","7","6","6","21","21","0","27","1.42","17.6","23.0","-5.4","-0.29"
"Ligue 2","M","FRA",2022,"Nancy","team","20","19","4","4","11","16","33","-17","16","0.84","26.2","25.5","+0.7","+0.04","19","2","5","12","16","36","-20","11","0.58","22.5","32.0","-9.5","-0.50"
"Ligue 2","M","FRA",2022,"Niort","team","13","19","7","5","7","21","17","+4","26","1.37","20.8","25.0","-4.3","-0.23","19","5","5","9","18","25","-7","20","1.05","19.1","23.5","-4.4","-0.23"
"Ligue 2","M","FRA",2022,"Nîmes","team","9","19","6","4","9","22","28","-6","22","1.16","25.4","29.2","-3.8","-0.20","19","8","3","8","22","23","-1","27","1.42","18.9","32.1","-13.2","-0.69"
"Ligue 2","M","FRA",2022,"Paris FC","team","4","19","11","7","1","30","13","+17","40","2.11","25.8","19.9","+5.9","+0.31","19","9","3","7","24","22","+2","30","1.58","28.2","24.4","+3.8","+0.20"
"Ligue 2","M","FRA",2022,"Pau FC","team","10","19","10","2","7","25","20","+5","32","1.68","29.2","22.7","+6.5","+0.34","19","4","5","10","16","29","-13","17","0.89","18.8","28.1","-9.4","-0.49"
"Ligue 2","M","FRA",2022,"Quevilly-Rouen","team","18","20","6","7","7","20","22","-2","25","1.25","19.4","23.0","-3.6","-0.19","20","6","3","11","18","29","-11","21","1.05","16.4","26.4","-10.0","-0.56"
"Ligue 2","M","FRA",2022,"Rodez Aveyron","team","17","19","5","9","5","16","16","0","24","1.26","19.9","16.5","+3.3","+0.18","19","5","4","10","16","26","-10","19","1.00","17.7","22.0","-4.3","-0.23"
"Ligue 2","M","FRA",2022,"Sochaux","team","5","19","10","6","3","22","14","+8","36","1.89","26.4","17.1","+9.3","+0.49","19","9","5","5","25","20","+5","32","1.68","24.6","19.8","+4.7","+0.25"
"Ligue 2","M","FRA",2022,"Toulouse","team","1","19","14","4","1","52","14","+38","46","2.42","39.8","13.0","+26.8","+1.41","19","9","6","4","30","19","+11","33","1.74","31.8","17.8","+14.0","+0.74"
"Ligue 2","M","FRA",2022,"Valenciennes","team","16","19","5","5","9","19","28","-9","20","1.05","23.5","23.2","+0.3","+0.01","19","5","9","5","15","19","-4","24","1.26","20.8","23.2","-2.5","-0.13"
