"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","SCA_SCA","SCA90_SCA","PassLive_SCA","PassDead_SCA","TO_SCA","Sh_SCA","Fld_SCA","Def_SCA","GCA_GCA","GCA90_GCA","PassLive_GCA","PassDead_GCA","TO_GCA","Sh_GCA","Fld_GCA","Def_GCA","Url"
2020,"Alavés","La Liga","Paulino","ESP","FW,MF","22",1997,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f20fce1b/Paulino"
2020,"Alavés","La Liga","Lucas Pérez","ESP","FW","30",1988,27.7,111,4,52,38,7,10,4,0,9,0.32,5,2,2,0,0,0,"https://fbref.com/en/players/a300ac7e/Lucas-Perez"
2020,"Alavés","La Liga","Tomás Pina Isla","ESP","MF","31",1987,14.9,14,0.94,13,0,0,0,1,0,2,0.13,1,0,0,0,1,0,"https://fbref.com/en/players/e54bd0a2/Tomas-Pina-Isla"
2020,"Alavés","La Liga","Pere Pons","ESP","MF","26",1993,12.1,11,0.91,10,0,0,0,1,0,2,0.17,1,0,0,0,1,0,"https://fbref.com/en/players/29b61deb/Pere-Pons"
2020,"Alavés","La Liga","Luis Rioja","ESP","MF","25",1993,18.2,27,1.49,19,3,1,0,3,1,1,0.06,1,0,0,0,0,0,"https://fbref.com/en/players/eb3dd471/Luis-Rioja"
2020,"Alavés","La Liga","Roberto","ESP","GK","33",1986,8.8,2,0.23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ba3ca78f/Roberto"
2020,"Alavés","La Liga","Borja Sainz","ESP","MF,FW","18",2001,6.4,14,2.2,8,0,3,3,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/1b40049a/Borja-Sainz"
2020,"Alavés","La Liga","Antonio Sivera","ESP","GK","22",1996,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/9970da54/Antonio-Sivera"
2020,"Alavés","La Liga","Tachi","ESP","DF","21",1997,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/8b625720/Tachi"
2020,"Alavés","La Liga","Aleix Vidal","ESP","MF","29",1989,24.1,79,3.28,41,23,4,2,8,1,11,0.46,5,2,1,0,2,1,"https://fbref.com/en/players/04965583/Aleix-Vidal"
2020,"Alavés","La Liga","Wakaso","GHA","MF","29",1990,14.3,12,0.84,9,2,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/999908af/Wakaso"
2020,"Amiens","Ligue 1","Chadrac Akolo","COD","FW,MF","24",1995,6,13,2.15,9,0,0,2,1,1,2,0.33,1,0,0,1,0,0,"https://fbref.com/en/players/debc2f28/Chadrac-Akolo"
2020,"Amiens","Ligue 1","Haitam Aleesami","NOR","DF","28",1991,21.3,29,1.36,25,3,0,0,0,1,3,0.14,3,0,0,0,0,0,"https://fbref.com/en/players/4085f08e/Haitam-Aleesami"
2020,"Amiens","Ligue 1","Alexis Blin","FRA","MF","22",1996,20.5,16,0.78,12,2,0,0,1,1,1,0.05,1,0,0,0,0,0,"https://fbref.com/en/players/c69ef855/Alexis-Blin"
2020,"Amiens","Ligue 1","Mathieu Bodmer","FRA","MF,FW","36",1982,1,3,3.07,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f3642ba8/Mathieu-Bodmer"
2020,"Amiens","Ligue 1","Arturo Calabresi","ITA","DF","23",1996,20.9,22,1.05,16,0,2,1,2,1,2,0.1,1,0,0,1,0,0,"https://fbref.com/en/players/34bb6fbd/Arturo-Calabresi"
2020,"Amiens","Ligue 1","Aurélien Chedjou","CMR","DF","34",1985,21.9,15,0.68,12,1,0,1,0,1,1,0.05,1,0,0,0,0,0,"https://fbref.com/en/players/80e4c841/Aurelien-Chedjou"
2020,"Amiens","Ligue 1","Quentin Cornette","FRA","FW,MF","25",1994,3.9,5,1.29,3,1,1,0,0,0,2,0.52,2,0,0,0,0,0,"https://fbref.com/en/players/5d42d487/Quentin-Cornette"
2020,"Amiens","Ligue 1","Fousseni Diabaté","MLI","FW,MF","23",1995,13.2,24,1.82,20,0,3,0,1,0,4,0.3,3,0,1,0,0,0,"https://fbref.com/en/players/d07e3b41/Fousseni-Diabate"
2020,"Amiens","Ligue 1","Bakaye Dibassy","MLI","DF","29",1989,20.8,7,0.34,4,0,1,0,1,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/247accfd/Bakaye-Dibassy"
2020,"Amiens","Ligue 1","Juan Ferney Otero","COL","FW,MF","24",1995,13.4,24,1.8,14,0,4,1,4,1,3,0.22,2,0,0,0,1,0,"https://fbref.com/en/players/05816e19/Juan-Ferney-Otero"
2020,"Amiens","Ligue 1","Saman Ghoddos","IRN","FW","25",1993,2.6,9,3.51,5,4,0,0,0,0,2,0.78,2,0,0,0,0,0,"https://fbref.com/en/players/f7b1d4e0/Saman-Ghoddos"
2020,"Amiens","Ligue 1","Eddy Gnahoré","FRA","MF","25",1993,12.6,20,1.59,19,0,0,1,0,0,2,0.16,1,0,0,1,0,0,"https://fbref.com/en/players/a0434482/Eddy-Gnahore"
2020,"Amiens","Ligue 1","Prince-Désir Gouano","FRA","DF","25",1993,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/7c6d6c96/Prince-Desir-Gouano"
2020,"Amiens","Ligue 1","Serhou Guirassy","GUI","FW","23",1996,21.3,37,1.73,22,0,3,1,11,0,7,0.33,3,0,0,0,4,0,"https://fbref.com/en/players/923f4dda/Serhou-Guirassy"
2020,"Amiens","Ligue 1","Régis Gurtner","FRA","GK","32",1986,28,4,0.14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/bc270726/Regis-Gurtner"
2020,"Amiens","Ligue 1","Christophe Jallet","FRA","DF","35",1983,9.5,19,2,12,7,0,0,0,0,2,0.21,2,0,0,0,0,0,"https://fbref.com/en/players/46d50339/Christophe-Jallet"
2020,"Amiens","Ligue 1","Gaël Kakuta","COD","MF,FW","28",1991,22.2,63,2.83,44,4,9,1,4,1,8,0.36,7,0,1,0,0,0,"https://fbref.com/en/players/5b1bf5e3/Gael-Kakuta"
2020,"Amiens","Ligue 1","Moussa Konaté","SEN","FW","26",1993,6.8,8,1.17,6,0,1,1,0,0,1,0.15,0,0,0,1,0,0,"https://fbref.com/en/players/fcbcbd94/Moussa-Konate"
2020,"Amiens","Ligue 1","Jack Lahne","SWE","FW","17",2001,0.1,1,10,0,0,0,0,0,1,1,10,0,0,0,0,0,1,"https://fbref.com/en/players/07f73a4f/Jack-Lahne"
2020,"Amiens","Ligue 1","Jordan Lefort","FRA","DF","25",1993,9.4,7,0.75,4,0,3,0,0,0,2,0.21,1,0,1,0,0,0,"https://fbref.com/en/players/c3e4ecbb/Jordan-Lefort"
2020,"Amiens","Ligue 1","Isaac Mbenza","BEL","FW","23",1996,0.9,5,5.36,2,1,1,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/aa1a8c7e/Isaac-Mbenza"
2020,"Amiens","Ligue 1","Stiven Mendoza","COL","FW,MF","27",1992,12.2,30,2.45,18,2,5,1,3,1,4,0.33,3,0,1,0,0,0,"https://fbref.com/en/players/e68f2cb4/Stiven-Mendoza"
2020,"Amiens","Ligue 1","Thomas Monconduit","FRA","MF","28",1991,15.2,23,1.52,12,6,2,1,2,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/84d94b91/Thomas-Monconduit"
2020,"Amiens","Ligue 1","Nicholas Opoku","GHA","DF","21",1997,7,2,0.29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b871bf55/Nicholas-Opoku"
2020,"Amiens","Ligue 1","Mahdi Talal","FRA","FW","21",1997,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/814ac171/Mahdi-Talal"
2020,"Amiens","Ligue 1","Cheick Timite","CIV","MF,FW","21",1997,1.3,2,1.57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/2c92d3c0/Cheick-Timite"
2020,"Amiens","Ligue 1","Bongani Zungu","RSA","MF","26",1992,11,17,1.54,14,1,0,0,1,1,3,0.27,3,0,0,0,0,0,"https://fbref.com/en/players/a8797cf1/Bongani-Zungu"
2020,"Angers","Ligue 1","Rayan Aït-Nouri","ALG","DF","18",2001,14.2,26,1.83,20,1,1,1,1,2,2,0.14,2,0,0,0,0,0,"https://fbref.com/en/players/9b398aea/Rayan-Ait-Nouri"
2020,"Angers","Ligue 1","Rachid Alioui","MAR","FW","27",1992,17.4,45,2.59,33,0,3,4,5,0,2,0.12,2,0,0,0,0,0,"https://fbref.com/en/players/bdedd861/Rachid-Alioui"
2020,"Angers","Ligue 1","Stéphane Bahoken","CMR","FW","27",1992,10.1,19,1.88,15,0,0,2,1,1,2,0.2,2,0,0,0,0,0,"https://fbref.com/en/players/5046b7d4/Stephane-Bahoken"
2020,"Angers","Ligue 1","Abdoulaye Bamba","CIV","DF","29",1990,6.2,6,0.97,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/7fecbcdb/Abdoulaye-Bamba"
2020,"Angers","Ligue 1","Antonin Bobichon","FRA","MF","23",1995,7.2,22,3.05,14,7,0,1,0,0,3,0.42,1,1,0,1,0,0,"https://fbref.com/en/players/7d937aa1/Antonin-Bobichon"
2020,"Angers","Ligue 1","Ludovic Butelle","FRA","GK","36",1983,26,4,0.15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/26975a92/Ludovic-Butelle"
2020,"Angers","Ligue 1","Pierrick Capelle","FRA","MF,DF","32",1987,19.4,45,2.32,37,1,1,2,2,2,4,0.21,4,0,0,0,0,0,"https://fbref.com/en/players/79b2399c/Pierrick-Capelle"
2020,"Angers","Ligue 1","Ibrahim Cissé","SEN","DF","23",1996,0.7,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/0f87f8c2/Ibrahim-Cisse"
2020,"Angers","Ligue 1","Souleyman Doumbia","CIV","DF","22",1996,5,9,1.8,6,1,2,0,0,0,2,0.4,2,0,0,0,0,0,"https://fbref.com/en/players/9daeac61/Souleyman-Doumbia"
2020,"Angers","Ligue 1","Angelo Fulgini","FRA","MF","22",1996,17.5,68,3.88,35,12,11,1,9,0,6,0.34,3,0,2,1,0,0,"https://fbref.com/en/players/4b96c347/Angelo-Fulgini"
2020,"Angers","Ligue 1","Wilfried Kanga","CIV","FW","21",1998,0.8,2,2.61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b4c816a9/Wilfried-Kanga"
2020,"Angers","Ligue 1","Vincent Manceau","FRA","DF","30",1989,22,33,1.5,28,4,1,0,0,0,2,0.09,2,0,0,0,0,0,"https://fbref.com/en/players/c26a3918/Vincent-Manceau"
2020,"Angers","Ligue 1","Thomas Mangani","FRA","MF","32",1987,20.8,84,4.04,53,26,2,3,0,0,3,0.14,2,1,0,0,0,0,"https://fbref.com/en/players/c801616a/Thomas-Mangani"
2020,"Angers","Ligue 1","Farid El Melali","ALG","MF,FW","22",1997,3.4,10,2.94,6,0,2,1,1,0,1,0.29,1,0,0,0,0,0,"https://fbref.com/en/players/d21e361a/Farid-El-Melali"
2020,"Angers","Ligue 1","Casimir Ninga","CHA","MF,FW","26",1993,7.6,35,4.61,25,0,1,6,2,1,3,0.4,1,0,0,1,1,0,"https://fbref.com/en/players/91f2da4c/Casimir-Ninga"
2020,"Angers","Ligue 1","Zinédine Ould Khaled","FRA","MF","19",2000,0.7,1,1.53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/6b4436ba/Zinedine-Ould-Khaled"
2020,"Angers","Ligue 1","Vincent Pajot","FRA","MF","28",1990,1.3,3,2.39,2,0,0,1,0,0,1,0.8,0,0,0,1,0,0,"https://fbref.com/en/players/f86ca403/Vincent-Pajot"
2020,"Angers","Ligue 1","Mateo Pavlović","BIH","DF","29",1990,9,6,0.67,5,0,0,1,0,0,1,0.11,1,0,0,0,0,0,"https://fbref.com/en/players/450e277f/Mateo-Pavlovic"
2020,"Angers","Ligue 1","Théo Pellenard","FRA","DF","25",1994,5.1,12,2.38,9,3,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/97fb4608/Theo-Pellenard"
2020,"Angers","Ligue 1","Mathias Pereira Lage","POR","MF","22",1996,17.1,51,2.98,37,2,2,3,7,0,6,0.35,4,0,1,0,1,0,"https://fbref.com/en/players/8846a40f/Mathias-Pereira-Lage"
2020,"Angers","Ligue 1","Danijel Petković","MNE","GK","26",1993,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b98cea65/Danijel-Petkovic"
2020,"Angers","Ligue 1","Jeff Reine-Adélaïde","FRA","MF","21",1998,0.9,3,3.42,3,0,0,0,0,0,1,1.14,1,0,0,0,0,0,"https://fbref.com/en/players/d504b3e1/Jeff-Reine-Adelaide"
2020,"Angers","Ligue 1","Baptiste Santamaria","FRA","MF","24",1995,27.8,53,1.9,40,1,3,2,4,3,3,0.11,2,0,0,0,1,0,"https://fbref.com/en/players/5e22e2a4/Baptiste-Santamaria"
2020,"Angers","Ligue 1","Sada Thioub","SEN","MF,FW","24",1995,16.8,59,3.52,45,4,4,3,3,0,4,0.24,4,0,0,0,0,0,"https://fbref.com/en/players/f4bc42b1/Sada-Thioub"
2020,"Angers","Ligue 1","Romain Thomas","FRA","DF","31",1988,26,13,0.5,12,0,0,1,0,0,2,0.08,2,0,0,0,0,0,"https://fbref.com/en/players/275e2c51/Romain-Thomas"
2020,"Angers","Ligue 1","Ismaël Traoré","CIV","DF","32",1986,22.8,18,0.79,16,0,1,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b666421b/Ismael-Traore"
2020,"Arsenal","Premier League","Pierre-Emerick Aubameyang","GAB","FW","30",1989,34.8,69,1.98,48,0,6,7,6,2,12,0.34,8,0,0,2,1,1,"https://fbref.com/en/players/d5dd5f1f/Pierre-Emerick-Aubameyang"
2020,"Arsenal","Premier League","Héctor Bellerín","ESP","DF,MF","24",1995,12.9,16,1.24,14,0,1,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f874dd44/Hector-Bellerin"
2020,"Arsenal","Premier League","Dani Ceballos","ESP","MF","22",1996,18.8,56,2.98,38,10,2,1,3,2,7,0.37,5,1,0,0,0,1,"https://fbref.com/en/players/c0617e2b/Dani-Ceballos"
2020,"Arsenal","Premier League","Calum Chambers","ENG","DF","24",1995,12.2,17,1.39,10,2,0,4,0,1,2,0.16,0,0,0,1,0,1,"https://fbref.com/en/players/dc6f5bdd/Calum-Chambers"
2020,"Arsenal","Premier League","Mattéo Guendouzi","FRA","MF","20",1999,19.4,40,2.06,31,0,1,3,4,1,2,0.1,1,0,0,0,1,0,"https://fbref.com/en/players/5ea8ef20/Matteo-Guendouzi"
2020,"Arsenal","Premier League","Rob Holding","ENG","DF","23",1995,6.5,2,0.31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d79a8c87/Rob-Holding"
2020,"Arsenal","Premier League","Sead Kolašinac","BIH","DF","26",1993,18.9,28,1.48,28,0,0,0,0,0,3,0.16,3,0,0,0,0,0,"https://fbref.com/en/players/3935e52e/Sead-Kolasinac"
2020,"Arsenal","Premier League","Alexandre Lacazette","FRA","FW","28",1991,20.8,68,3.27,43,0,7,11,6,1,12,0.58,4,0,3,4,1,0,"https://fbref.com/en/players/9dbb75ca/Alexandre-Lacazette"
2020,"Arsenal","Premier League","Bernd Leno","GER","GK","27",1992,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/2628fd2b/Bernd-Leno"
2020,"Arsenal","Premier League","David Luiz","BRA","DF","32",1987,31.2,12,0.38,8,0,1,1,0,2,3,0.1,3,0,0,0,0,0,"https://fbref.com/en/players/c0e27d1a/David-Luiz"
2020,"Arsenal","Premier League","Ainsley Maitland-Niles","ENG","DF","21",1997,15.4,21,1.36,17,1,1,0,0,2,3,0.19,2,0,0,0,0,1,"https://fbref.com/en/players/e3a5814e/Ainsley-Maitland-Niles"
2020,"Arsenal","Premier League","Pablo Marí","ESP","DF","25",1993,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/aa54ec6f/Pablo-Mari"
2020,"Arsenal","Premier League","Gabriel Martinelli","BRA","FW","18",2001,7.4,8,1.09,5,0,0,1,1,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/48a5a5d6/Gabriel-Martinelli"
2020,"Arsenal","Premier League","Emiliano Martínez","ARG","GK","26",1992,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/7956236f/Emiliano-Martinez"
2020,"Arsenal","Premier League","Henrikh Mkhitaryan","ARM","FW","30",1989,1.2,6,4.82,5,0,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/dd0daf32/Henrikh-Mkhitaryan"
2020,"Arsenal","Premier League","Nacho Monreal","ESP","DF","33",1986,3,4,1.33,3,0,1,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d4cb83cc/Nacho-Monreal"
2020,"Arsenal","Premier League","Shkodran Mustafi","GER","DF","27",1992,13.4,3,0.22,2,0,0,1,0,0,1,0.07,0,0,0,1,0,0,"https://fbref.com/en/players/3f2d59fe/Shkodran-Mustafi"
2020,"Arsenal","Premier League","Reiss Nelson","ENG","FW","19",1999,7,20,2.85,11,4,2,3,0,0,1,0.14,0,0,0,1,0,0,"https://fbref.com/en/players/c5bdb6e3/Reiss-Nelson"
2020,"Arsenal","Premier League","Eddie Nketiah","ENG","FW","20",1999,7,12,1.71,6,0,2,1,2,1,1,0.14,0,0,0,0,0,1,"https://fbref.com/en/players/a53649b7/Eddie-Nketiah"
2020,"Arsenal","Premier League","Mesut Özil","GER","MF","30",1988,16,75,4.69,51,18,3,2,1,0,8,0.5,7,1,0,0,0,0,"https://fbref.com/en/players/16380240/Mesut-Ozil"
2020,"Arsenal","Premier League","Sokratis Papastathopoulos","GRE","DF","31",1988,18.8,6,0.32,4,0,0,1,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b682dcf6/Sokratis-Papastathopoulos"
2020,"Arsenal","Premier League","Nicolas Pépé","CIV","FW","24",1995,22.3,72,3.22,39,16,10,4,3,0,9,0.4,7,2,0,0,0,0,"https://fbref.com/en/players/57e3f0c7/Nicolas-Pepe"
2020,"Arsenal","Premier League","Bukayo Saka","ENG","DF,FW","17",2001,19.5,48,2.46,34,1,8,2,2,1,7,0.36,6,0,1,0,0,0,"https://fbref.com/en/players/bc7dc64d/Bukayo-Saka"
2020,"Arsenal","Premier League","Emile Smith Rowe","ENG","MF","19",2000,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/17695062/Emile-Smith-Rowe"
2020,"Arsenal","Premier League","Cédric Soares","POR","MF,DF","27",1991,2.8,5,1.81,3,1,0,0,0,1,3,1.08,2,0,0,0,0,1,"https://fbref.com/en/players/839c14e1/Cedric-Soares"
2020,"Arsenal","Premier League","Kieran Tierney","SCO","DF,MF","22",1997,11,12,1.09,10,1,1,0,0,0,3,0.27,2,1,0,0,0,0,"https://fbref.com/en/players/fce2302c/Kieran-Tierney"
2020,"Arsenal","Premier League","Lucas Torreira","URU","MF","23",1996,16.8,34,2.02,26,3,2,2,1,0,2,0.12,2,0,0,0,0,0,"https://fbref.com/en/players/52611641/Lucas-Torreira"
2020,"Arsenal","Premier League","Joe Willock","ENG","MF,FW","19",1999,9.5,31,3.25,25,0,3,1,1,1,3,0.31,3,0,0,0,0,0,"https://fbref.com/en/players/a3b03921/Joe-Willock"
2020,"Arsenal","Premier League","Granit Xhaka","SUI","MF","26",1992,28.7,44,1.53,38,2,1,1,2,0,3,0.1,2,0,0,0,1,0,"https://fbref.com/en/players/e61b8aee/Granit-Xhaka"
2020,"Aston Villa","Premier League","Borja Bastón","ESP","MF,FW","26",1992,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/8c44e37b/Borja-Baston"
2020,"Aston Villa","Premier League","Keinan Davis","ENG","FW","21",1998,6.1,18,2.96,9,0,1,4,4,0,3,0.49,1,0,0,1,1,0,"https://fbref.com/en/players/9deaf2c8/Keinan-Davis"
2020,"Aston Villa","Premier League","Danny Drinkwater","ENG","MF","29",1990,2.9,4,1.39,3,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/2649ff32/Danny-Drinkwater"
2020,"Aston Villa","Premier League","Ahmed Elmohamady","EGY","DF","31",1987,11.5,36,3.14,33,3,0,0,0,0,1,0.09,1,0,0,0,0,0,"https://fbref.com/en/players/615ef733/Ahmed-Elmohamady"
2020,"Aston Villa","Premier League","Björn Engels","BEL","DF","24",1994,16.1,11,0.68,10,0,0,1,0,0,1,0.06,1,0,0,0,0,0,"https://fbref.com/en/players/4fdf1fd9/Bjorn-Engels"
2020,"Aston Villa","Premier League","Anwar El Ghazi","NED","FW,MF","24",1995,22.8,58,2.55,38,7,5,5,3,0,6,0.26,4,0,2,0,0,0,"https://fbref.com/en/players/ffa90327/Anwar-El-Ghazi"
2020,"Aston Villa","Premier League","Jack Grealish","ENG","FW,MF","23",1995,35.9,198,5.51,136,20,14,2,25,1,18,0.5,12,1,2,0,3,0,"https://fbref.com/en/players/b0b4fd3e/Jack-Grealish"
2020,"Aston Villa","Premier League","Frederic Guilbert","FRA","DF,MF","24",1994,22.7,39,1.72,33,5,0,1,0,0,5,0.22,4,1,0,0,0,0,"https://fbref.com/en/players/5d8d7454/Frederic-Guilbert"
2020,"Aston Villa","Premier League","Kortney Hause","ENG","DF","24",1995,17.2,8,0.47,7,0,0,1,0,0,1,0.06,0,0,0,1,0,0,"https://fbref.com/en/players/bf8fad51/Kortney-Hause"
2020,"Aston Villa","Premier League","Tom Heaton","ENG","GK","33",1986,19.9,1,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a6de6361/Tom-Heaton"
2020,"Aston Villa","Premier League","Conor Hourihane","IRL","MF","28",1991,17,62,3.64,29,27,0,3,3,0,7,0.41,3,4,0,0,0,0,"https://fbref.com/en/players/fcab00a0/Conor-Hourihane"
2020,"Aston Villa","Premier League","Jota","ESP","FW,MF","28",1991,3.7,9,2.42,8,0,0,0,1,0,1,0.27,1,0,0,0,0,0,"https://fbref.com/en/players/9f351459/Jota"
2020,"Aston Villa","Premier League","Jonathan Kodjia","CIV","FW","29",1989,1.3,4,3.05,3,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ecf44e09/Jonathan-Kodjia"
